,game_sequence,game_pk,team,is_home,batter,batting_order,ab,bb,hbp,single,double,triple,hr,sf
37380,2077,662088,SEA,True,553993,4,4,0,0,1,0,0,1,0
37381,2077,662088,SEA,True,467793,5,4,0,0,1,0,0,0,0
37382,2077,662088,SEA,True,663728,6,4,0,0,0,0,0,0,0
37383,2077,662088,SEA,True,664059,7,3,0,0,0,0,0,1,0
37384,2077,662088,SEA,True,641487,8,3,0,0,0,0,0,0,0
37385,2077,662088,SEA,True,647351,9,2,0,0,0,0,0,0,0
37386,2078,661665,CLE,False,680757,1,1,4,0,0,0,0,0,0
37387,2078,661665,CLE,False,642708,2,5,0,0,0,0,0,1,0
37388,2078,661665,CLE,False,608070,3,4,1,0,3,0,0,0,0
37389,2078,661665,CLE,False,647304,4,4,0,1,0,1,0,0,0
37390,2078,661665,CLE,False,660757,5,4,1,0,1,0,0,0,0
37391,2078,661665,CLE,False,665926,6,4,1,0,0,0,0,0,0
37392,2078,661665,CLE,False,666181,7,3,0,1,0,0,0,0,0
37393,2078,661665,CLE,False,571912,8,4,0,0,1,0,0,0,0
37394,2078,661665,CLE,False,664702,9,4,0,0,0,0,0,0,0
37395,2078,661665,MIN,True,650333,1,5,0,0,1,2,0,0,0
37396,2078,661665,MIN,True,621043,2,5,0,0,3,0,0,0,0
37397,2078,661665,MIN,True,669304,3,4,1,0,1,0,0,0,0
37398,2078,661665,MIN,True,596146,4,5,0,0,0,0,0,0,0
37399,2078,661665,MIN,True,570482,5,3,1,0,1,0,0,0,0
37400,2078,661665,MIN,True,624503,6,4,0,0,1,1,0,0,0
37401,2078,661665,MIN,True,664247,7,4,0,0,1,0,0,0,0
37402,2078,661665,MIN,True,596142,8,3,0,0,0,0,0,0,1
37403,2078,661665,MIN,True,595909,9,4,0,0,0,1,0,0,0
37404,2079,661593,WSH,False,657041,1,5,0,0,3,0,0,0,0
37405,2079,661593,WSH,False,608841,2,5,0,0,0,1,0,1,0
37406,2079,661593,WSH,False,572228,3,4,1,0,1,0,0,0,0
37407,2079,661593,WSH,False,443558,4,5,0,0,1,0,0,0,0
37408,2079,661593,WSH,False,669743,5,4,0,0,0,0,0,0,0
37409,2079,661593,WSH,False,514917,6,3,1,0,0,0,0,0,0
37410,2079,661593,WSH,False,545121,7,4,0,0,1,1,0,0,0
37411,2079,661593,WSH,False,656180,8,4,0,0,1,0,0,0,0
37412,2079,661593,WSH,False,682928,9,4,0,0,1,0,0,0,0
37413,2079,661593,PHI,True,656941,1,3,2,0,0,1,0,1,0
37414,2079,661593,PHI,True,656555,2,5,0,0,0,0,0,0,0
37415,2079,661593,PHI,True,547180,3,4,1,0,0,0,0,1,0
37416,2079,661593,PHI,True,681082,4,3,1,0,0,0,0,0,0
37417,2079,661593,PHI,True,516416,5,4,0,0,1,0,0,0,0
37418,2079,661593,PHI,True,665155,6,3,1,0,0,0,0,1,0
37419,2079,661593,PHI,True,596117,7,3,1,0,1,0,0,0,0
37420,2079,661593,PHI,True,624641,8,4,0,0,0,0,0,0,0
37421,2079,661593,PHI,True,669016,9,4,0,0,1,1,0,1,0
37422,2080,661323,NYM,False,607043,1,4,1,0,1,0,0,0,0
37423,2080,661323,NYM,False,596019,2,5,0,0,1,1,0,1,0
37424,2080,661323,NYM,False,643446,3,4,0,0,2,0,0,0,1
37425,2080,661323,NYM,False,624413,4,4,0,0,1,0,0,0,0
37426,2080,661323,NYM,False,571980,5,3,2,0,0,1,0,0,0
37427,2080,661323,NYM,False,592192,6,3,2,0,0,0,0,1,0
37428,2080,661323,NYM,False,596129,7,5,0,0,2,0,0,0,0
37429,2080,661323,NYM,False,500871,8,5,0,0,1,1,0,1,0
37430,2080,661323,NYM,False,543510,9,5,0,0,1,1,0,0,0
37431,2080,661323,MIA,True,542932,1,3,0,0,0,1,0,0,0
37432,2080,661323,MIA,True,605119,2,4,0,0,0,0,0,0,0
37433,2080,661323,MIA,True,621563,3,4,0,0,2,0,0,0,0
37434,2080,661323,MIA,True,643265,4,4,0,0,0,1,0,0,0
37435,2080,661323,MIA,True,641779,5,4,0,0,1,0,0,0,0
37436,2080,661323,MIA,True,668709,6,4,0,0,0,0,0,0,0
37437,2080,661323,MIA,True,500743,7,2,0,0,1,0,0,0,0
37438,2080,661323,MIA,True,607732,8,3,1,0,1,0,0,0,0
37439,2080,661323,MIA,True,650331,9,4,0,0,0,0,0,0,0
37440,2081,661282,TB,False,650490,1,3,0,0,2,0,0,0,0
37441,2081,661282,TB,False,677551,2,4,0,0,1,0,0,0,0
37442,2081,661282,TB,False,668227,3,4,0,0,0,0,0,0,0
37443,2081,661282,TB,False,623912,4,4,0,0,1,0,0,0,0
37444,2081,661282,TB,False,664040,5,3,1,0,0,0,0,0,0
37445,2081,661282,TB,False,622534,6,4,0,0,0,0,0,0,0
37446,2081,661282,TB,False,642336,7,4,0,0,0,0,0,0,0
37447,2081,661282,TB,False,444482,8,4,0,0,0,0,0,0,0
37448,2081,661282,TB,False,642350,9,3,0,0,1,1,0,0,0
37449,2081,661282,NYY,True,592450,1,4,0,0,3,0,0,0,0
37450,2081,661282,NYY,True,519317,2,5,0,0,1,0,0,1,0
37451,2081,661282,NYY,True,650402,3,5,0,0,2,0,0,0,0
37452,2081,661282,NYY,True,518626,4,4,0,1,1,0,0,1,0
37453,2081,661282,NYY,True,665828,5,4,0,0,2,0,0,0,0
37454,2081,661282,NYY,True,609280,6,4,0,0,2,0,0,0,0
37455,2081,661282,NYY,True,643396,7,4,0,0,2,0,0,0,0
37456,2081,661282,NYY,True,543309,8,4,0,0,0,0,0,0,0
37457,2081,661282,NYY,True,503556,9,4,0,0,0,0,0,0,0
37458,2082,661175,CIN,False,670770,1,3,0,0,0,0,0,0,1
37459,2082,661175,CIN,False,663697,2,3,1,0,0,0,0,0,0
37460,2082,661175,CIN,False,571657,3,4,0,0,0,0,0,0,0
37461,2082,661175,CIN,False,641584,4,3,0,0,0,0,0,0,0
37462,2082,661175,CIN,False,456781,5,3,0,0,0,0,0,0,0
37463,2082,661175,CIN,False,606157,6,3,0,0,0,0,0,0,0
37464,2082,661175,CIN,False,668715,7,3,0,0,0,0,0,0,0
37465,2082,661175,CIN,False,676480,8,2,1,0,0,1,0,0,0
37466,2082,661175,CIN,False,642020,9,2,0,0,0,0,0,0,0
37467,2082,661175,MIL,True,592885,1,3,1,0,1,1,0,0,0
37468,2082,661175,MIL,True,642715,2,3,0,0,0,0,0,1,0
37469,2082,661175,MIL,True,642133,3,3,1,0,0,0,0,0,0
37470,2082,661175,MIL,True,592669,4,4,0,0,0,1,0,0,0
37471,2082,661175,MIL,True,543939,5,3,1,0,0,0,0,0,0
37472,2082,661175,MIL,True,457705,6,4,0,0,0,0,0,1,0
37473,2082,661175,MIL,True,607054,7,4,0,0,0,0,0,0,0
37474,2082,661175,MIL,True,553882,8,3,0,0,0,0,0,0,0
37475,2082,661175,MIL,True,621438,9,2,1,0,0,0,1,0,0
37476,2083,661084,LAA,False,664058,1,0,0,1,0,0,0,0,0
37477,2083,661084,LAA,False,545361,2,4,1,0,0,1,0,1,0
37478,2083,661084,LAA,False,660271,3,4,0,0,0,0,0,0,0
37479,2083,661084,LAA,False,621493,4,4,0,0,3,0,0,0,0
37480,2083,661084,LAA,False,622110,5,4,0,0,0,0,0,0,0
37481,2083,661084,LAA,False,645801,6,4,0,0,0,2,0,0,0
37482,2083,661084,LAA,False,666160,7,4,0,0,1,0,0,0,0
37483,2083,661084,LAA,False,545358,8,3,1,0,0,0,0,0,0
37484,2083,661084,LAA,False,623205,9,4,0,0,2,0,0,0,0
37485,2083,661084,HOU,True,514888,1,4,0,0,1,0,0,0,0
37486,2083,661084,HOU,True,493329,2,4,0,0,3,0,0,0,0
37487,2083,661084,HOU,True,670541,3,3,1,0,0,1,0,0,0
37488,2083,661084,HOU,True,608324,4,3,0,1,0,1,0,0,0
37489,2083,661084,HOU,True,663656,5,4,0,0,0,0,0,0,0
37490,2083,661084,HOU,True,641820,6,3,1,0,0,0,0,0,0
37491,2083,661084,HOU,True,676801,7,4,0,0,0,0,0,0,0
37492,2083,661084,HOU,True,665161,8,3,0,0,1,0,0,0,0
37493,2083,661084,HOU,True,455117,9,3,0,0,0,0,0,0,0
37494,2084,661841,TOR,False,543807,1,4,2,0,0,1,0,0,0
37495,2084,661841,TOR,False,665489,2,5,1,0,1,0,0,0,0
37496,2084,661841,TOR,False,666182,3,5,1,0,0,3,0,0,0
37497,2084,661841,TOR,False,672386,4,6,0,0,0,1,0,0,0
37498,2084,661841,TOR,False,656305,5,3,2,0,0,0,0,0,0
37499,2084,661841,TOR,False,624415,6,4,1,0,0,1,0,0,0
37500,2084,661841,TOR,False,643376,7,5,0,0,3,0,0,1,0
37501,2084,661841,TOR,False,669289,8,4,1,0,2,1,0,0,0
37502,2084,661841,TOR,False,606132,9,5,0,0,0,0,0,1,0
37503,2084,661841,TEX,True,543760,1,5,0,0,2,0,0,0,0
37504,2084,661841,TEX,True,608369,2,4,1,0,1,0,0,0,0
37505,2084,661841,TEX,True,663993,3,5,0,0,2,0,0,0,0
37506,2084,661841,TEX,True,666969,4,5,0,0,1,0,0,1,0
37507,2084,661841,TEX,True,665750,5,5,0,0,0,0,0,0,0
37508,2084,661841,TEX,True,673962,6,4,0,0,0,1,0,0,0
37509,2084,661841,TEX,True,669087,7,4,0,0,0,0,0,1,0
37510,2084,661841,TEX,True,669701,8,4,0,0,2,0,0,0,0
37511,2084,661841,TEX,True,669352,9,3,0,0,1,1,0,0,0
37512,2085,663264,BOS,False,502054,1,4,0,0,1,0,0,0,0
37513,2085,663264,BOS,False,657077,2,4,0,0,1,0,0,0,0
37514,2085,663264,BOS,False,593428,3,2,1,0,1,0,0,0,1
37515,2085,663264,BOS,False,646240,4,4,0,0,1,0,0,0,0
37516,2085,663264,BOS,False,596115,5,3,0,0,0,0,0,0,0
37517,2085,663264,BOS,False,502110,6,3,0,0,0,0,0,0,0
37518,2085,663264,BOS,False,671213,7,3,0,0,0,0,0,0,0
37519,2085,663264,BOS,False,571771,8,1,2,0,0,0,0,0,0
37520,2085,663264,BOS,False,657136,9,2,0,0,0,0,0,0,0
37521,2085,663264,BAL,True,663630,1,3,1,0,0,0,0,0,0
37522,2085,663264,BAL,True,623993,2,4,0,0,1,0,0,0,0
37523,2085,663264,BAL,True,663624,3,4,0,0,0,0,0,0,0
37524,2085,663264,BAL,True,602104,4,4,0,0,0,0,0,0,0
37525,2085,663264,BAL,True,542583,5,2,0,0,0,0,0,0,0
37526,2085,663264,BAL,True,669720,6,3,1,0,2,0,0,0,0
37527,2085,663264,BAL,True,622761,7,4,0,0,0,0,0,0,0
37528,2085,663264,BAL,True,596059,8,1,0,2,0,0,0,0,0
37529,2085,663264,BAL,True,455139,9,2,1,0,0,0,0,0,0
37530,2086,663130,SF,False,621446,1,2,2,0,0,0,0,0,0
37531,2086,663130,SF,False,527038,2,4,0,0,0,0,0,1,0
37532,2086,663130,SF,False,605204,3,4,0,0,0,1,0,0,0
37533,2086,663130,SF,False,446334,4,4,0,0,2,0,0,0,0
37534,2086,663130,SF,False,681584,5,4,0,0,0,0,0,0,0
37535,2086,663130,SF,False,642731,6,4,0,0,1,0,0,1,0
37536,2086,663130,SF,False,663698,7,4,0,0,0,0,0,0,0
37537,2086,663130,SF,False,621573,8,4,0,0,2,0,0,0,0
37538,2086,663130,SF,False,670768,9,4,0,0,0,0,0,0,0
37539,2086,663130,CHC,True,656716,1,5,0,0,2,1,1,0,0
37540,2086,663130,CHC,True,542364,2,3,0,0,2,0,0,0,0
37541,2086,663130,CHC,True,673548,3,4,0,0,0,0,0,1,0
37542,2086,663130,CHC,True,664023,4,4,0,0,0,0,0,0,0
37543,2086,663130,CHC,True,614177,5,4,0,0,1,0,0,0,0
37544,2086,663130,CHC,True,663538,6,2,0,0,1,1,0,0,0
37545,2086,663130,CHC,True,663845,7,3,0,0,0,0,0,0,0
37546,2086,663130,CHC,True,543228,8,3,0,1,0,0,0,0,0
37547,2086,663130,CHC,True,623520,9,4,0,0,1,0,0,0,0
37548,2087,662635,DET,False,682985,1,4,0,0,1,0,0,0,0
37549,2087,662635,DET,False,622682,2,4,0,0,0,0,0,0,0
37550,2087,662635,DET,False,595879,3,4,0,0,0,0,0,0,0
37551,2087,662635,DET,False,605612,4,4,0,0,0,0,0,0,0
37552,2087,662635,DET,False,679529,5,3,0,0,0,1,0,0,0
37553,2087,662635,DET,False,681481,6,2,1,0,0,0,0,0,0
37554,2087,662635,DET,False,570731,7,3,0,0,1,0,0,0,0
37555,2087,662635,DET,False,571466,8,3,0,0,0,0,0,0,0
37556,2087,662635,DET,False,668952,9,3,0,0,1,0,0,0,0
37557,2087,662635,KC,True,669004,1,4,0,0,1,0,0,0,0
37558,2087,662635,KC,True,677951,2,4,0,0,1,1,0,0,0
37559,2087,662635,KC,True,521692,3,4,0,0,1,0,0,0,0
37560,2087,662635,KC,True,668472,4,3,0,0,0,0,0,0,1
37561,2087,662635,KC,True,572191,5,2,2,0,1,0,0,0,0
37562,2087,662635,KC,True,686681,6,3,1,0,0,0,0,1,0
37563,2087,662635,KC,True,641531,7,3,0,0,0,0,0,0,0
37564,2087,662635,KC,True,681987,8,2,0,1,0,0,0,0,0
37565,2087,662635,KC,True,671221,9,3,0,0,0,1,0,0,0
37566,2088,662325,STL,False,680977,1,4,0,0,0,0,0,0,0
37567,2088,662325,STL,False,669242,2,4,0,0,1,1,0,0,0
37568,2088,662325,STL,False,572816,3,4,0,0,0,1,0,0,0
37569,2088,662325,STL,False,405395,4,4,0,0,0,0,0,1,0
37570,2088,662325,STL,False,663457,5,2,2,0,1,0,0,0,0
37571,2088,662325,STL,False,641933,6,4,0,0,0,0,0,1,0
37572,2088,662325,STL,False,669357,7,3,1,0,0,0,0,0,0
37573,2088,662325,STL,False,425877,8,4,0,0,0,0,0,0,0
37574,2088,662325,STL,False,676475,9,3,0,0,1,0,0,0,0
37575,2088,662325,PIT,True,665833,1,4,0,0,0,0,0,0,0
37576,2088,662325,PIT,True,668804,2,3,1,0,0,0,0,0,0
37577,2088,662325,PIT,True,666801,3,4,0,0,1,0,0,0,0
37578,2088,662325,PIT,True,663647,4,4,0,0,1,0,0,0,0
37579,2088,662325,PIT,True,656308,5,3,1,0,0,0,0,0,0
37580,2088,662325,PIT,True,669261,6,4,0,0,0,0,0,1,0
37581,2088,662325,PIT,True,621028,7,4,0,0,1,0,0,0,0
37582,2088,662325,PIT,True,656185,8,3,0,0,1,0,0,1,0
37583,2088,662325,PIT,True,641511,9,3,0,0,1,0,0,0,0
37584,2089,662323,CWS,False,462101,1,3,1,0,0,0,0,0,0
37585,2089,662323,CWS,False,683734,2,3,1,0,0,0,0,0,0
37586,2089,662323,CWS,False,547989,3,3,0,1,0,1,0,0,0
37587,2089,662323,CWS,False,650391,4,4,0,0,1,1,0,0,0
37588,2089,662323,CWS,False,572041,5,3,0,0,1,0,0,0,1
37589,2089,662323,CWS,False,663853,6,4,0,0,0,0,0,0,0
37590,2089,662323,CWS,False,518735,7,3,0,0,0,0,0,0,0
37591,2089,662323,CWS,False,544725,8,3,0,0,0,0,0,0,0
37592,2089,662323,CWS,False,641553,9,3,0,0,0,0,0,0,0
37593,2089,662323,OAK,True,643393,1,4,0,1,1,0,1,1,0
37594,2089,662323,OAK,True,605353,2,5,0,0,2,1,0,0,0
37595,2089,662323,OAK,True,669221,3,5,0,0,1,1,0,0,0
37596,2089,662323,OAK,True,664913,4,5,0,0,1,1,0,0,0
37597,2089,662323,OAK,True,640461,5,1,0,0,0,0,0,0,0
37598,2089,662323,OAK,True,519390,6,3,1,0,0,0,0,0,0
37599,2089,662323,OAK,True,642137,7,3,1,0,1,0,0,0,0
37600,2089,662323,OAK,True,665506,8,4,0,0,1,0,0,0,0
37601,2089,662323,OAK,True,669397,9,3,0,0,1,0,0,0,0
37602,2090,662120,ATL,False,660670,1,4,0,1,0,0,0,0,0
37603,2090,662120,ATL,False,621020,2,5,0,0,0,0,0,0,0
37604,2090,662120,ATL,False,663586,3,3,1,0,0,0,0,1,0
37605,2090,662120,ATL,False,621566,4,2,2,0,0,0,0,0,0
37606,2090,662120,ATL,False,661388,5,4,0,0,0,1,0,0,0
37607,2090,662120,ATL,False,687093,6,4,0,0,0,0,0,0,0
37608,2090,662120,ATL,False,671739,7,4,0,0,0,0,0,2,0
37609,2090,662120,ATL,False,542303,8,2,1,0,0,0,0,0,0
37610,2090,662120,ATL,False,543257,9,4,0,0,0,0,0,1,0
37611,2090,662120,SEA,True,677594,1,4,1,0,1,0,0,2,0
37612,2090,662120,SEA,True,571745,2,3,0,0,0,0,0,0,0
37613,2090,662120,SEA,True,553993,3,4,1,0,0,0,0,2,0
37614,2090,662120,SEA,True,663728,4,3,1,0,0,0,0,0,0
37615,2090,662120,SEA,True,467793,5,3,1,0,0,0,0,0,0
37616,2090,662120,SEA,True,624428,6,3,1,0,1,0,1,0,0
37617,2090,662120,SEA,True,608385,7,4,0,0,0,0,0,0,0
37618,2090,662120,SEA,True,641487,8,4,0,0,0,1,0,0,0
37619,2090,662120,SEA,True,664059,9,4,0,0,1,0,0,0,0
37620,2091,661848,LAD,False,605141,1,4,0,0,0,2,0,0,0
37621,2091,661848,LAD,False,607208,2,5,0,0,1,0,0,1,0
37622,2091,661848,LAD,False,518692,3,3,0,0,2,0,0,0,0
37623,2091,661848,LAD,False,669257,4,3,0,1,0,0,0,0,0
37624,2091,661848,LAD,False,571970,5,4,1,0,1,0,0,0,0
37625,2091,661848,LAD,False,457759,6,4,0,0,0,0,0,2,0
37626,2091,661848,LAD,False,608336,7,4,0,0,0,0,0,0,0
37627,2091,661848,LAD,False,621035,8,4,0,0,0,0,0,1,0
37628,2091,661848,LAD,False,641355,9,4,0,0,2,0,0,0,0
37629,2091,661848,SD,True,673490,1,4,1,0,0,0,0,0,0
37630,2091,661848,SD,True,665742,2,3,1,0,0,0,0,0,0
37631,2091,661848,SD,True,592518,3,3,0,0,0,0,0,0,0
37632,2091,661848,SD,True,605137,4,4,0,0,0,0,0,0,0
37633,2091,661848,SD,True,571976,5,4,0,0,0,0,0,0,0
37634,2091,661848,SD,True,630105,6,4,0,0,0,0,0,1,0
37635,2091,661848,SD,True,595777,7,3,0,0,1,0,0,0,0
37636,2091,661848,SD,True,543592,8,3,0,1,1,0,0,0,0
37637,2091,661848,SD,True,640492,9,4,0,0,1,1,0,0,0
37638,2092,662868,AZ,False,668942,1,6,0,0,2,0,0,0,0
37639,2092,662868,AZ,False,662139,2,4,2,0,0,0,0,0,0
37640,2092,662868,AZ,False,664983,3,6,0,0,3,0,1,0,0
37641,2092,662868,AZ,False,572233,4,4,2,0,1,1,0,0,0
37642,2092,662868,AZ,False,656448,5,4,2,0,1,0,0,0,0
37643,2092,662868,AZ,False,656896,6,5,1,0,2,0,0,0,0
37644,2092,662868,AZ,False,682998,7,4,1,0,1,0,0,0,0
37645,2092,662868,AZ,False,608348,8,4,1,0,1,0,0,0,0
37646,2092,662868,AZ,False,642727,9,3,0,0,1,0,0,0,0
37647,2092,662868,COL,True,641857,1,4,0,0,1,0,0,1,0
37648,2092,662868,COL,True,602074,2,4,0,0,2,0,0,0,0
37649,2092,662868,COL,True,543068,3,3,1,0,1,0,0,0,0
37650,2092,662868,COL,True,453568,4,4,0,0,0,0,0,0,0
37651,2092,662868,COL,True,669911,5,4,0,0,0,0,0,0,0
37652,2092,662868,COL,True,660707,6,4,0,0,0,1,0,0,0
37653,2092,662868,COL,True,656248,7,3,1,0,0,0,0,0,0
37654,2092,662868,COL,True,641658,8,4,0,0,0,0,0,0,0
37655,2092,662868,COL,True,661531,9,3,0,1,0,0,0,0,0
37656,2093,661647,CLE,False,680757,1,5,0,0,2,0,0,1,0
37657,2093,661647,CLE,False,642708,2,4,0,1,0,0,0,0,0
37658,2093,661647,CLE,False,608070,3,3,1,0,0,1,0,0,0
37659,2093,661647,CLE,False,647304,4,4,1,0,0,1,0,0,0
37660,2093,661647,CLE,False,660757,5,4,1,0,0,0,0,0,0
37661,2093,661647,CLE,False,665926,6,4,0,0,0,0,0,1,0
37662,2093,661647,CLE,False,680911,7,5,0,0,1,0,0,0,0
37663,2093,661647,CLE,False,595978,8,4,0,0,0,0,0,0,0
37664,2093,661647,CLE,False,664702,9,4,0,0,3,0,0,0,0
37665,2093,661647,MIN,True,650333,1,4,0,0,1,0,0,0,0
37666,2093,661647,MIN,True,621043,2,4,0,0,0,0,0,0,0
37667,2093,661647,MIN,True,669304,3,3,1,0,0,0,0,0,0
37668,2093,661647,MIN,True,596146,4,1,0,0,0,0,0,0,0
37669,2093,661647,MIN,True,570482,5,4,0,0,1,0,0,0,0
37670,2093,661647,MIN,True,624503,6,3,1,0,1,1,0,0,0
37671,2093,661647,MIN,True,664247,7,4,0,0,0,0,0,0,0
37672,2093,661647,MIN,True,595909,8,2,0,0,0,0,0,0,0
37673,2093,661647,MIN,True,506702,9,1,0,0,0,0,0,0,0
37674,2094,661592,WSH,False,657041,1,5,0,0,1,1,0,0,0
37675,2094,661592,WSH,False,608841,2,4,0,0,2,0,0,0,1
37676,2094,661592,WSH,False,572228,3,5,0,0,1,1,0,0,0
37677,2094,661592,WSH,False,443558,4,5,0,0,0,0,0,0,0
37678,2094,661592,WSH,False,669743,5,3,1,0,0,0,0,0,0
37679,2094,661592,WSH,False,682928,6,4,0,0,2,0,0,0,0
37680,2094,661592,WSH,False,514917,7,4,0,0,1,0,0,0,0
37681,2094,661592,WSH,False,672832,8,3,1,0,0,0,0,0,0
37682,2094,661592,WSH,False,545121,9,4,0,0,1,1,0,0,0
37683,2094,661592,PHI,True,656941,1,4,1,0,1,0,0,0,0
37684,2094,661592,PHI,True,656555,2,3,1,0,1,0,0,1,1
37685,2094,661592,PHI,True,547180,3,4,1,0,0,1,0,0,0
37686,2094,661592,PHI,True,592663,4,3,1,0,2,0,0,0,0
37687,2094,661592,PHI,True,664761,5,4,0,0,0,0,0,1,0
37688,2094,661592,PHI,True,681082,6,3,1,0,0,0,0,0,0
37689,2094,661592,PHI,True,665155,7,3,1,0,0,0,0,0,0
37690,2094,661592,PHI,True,669016,8,4,0,0,1,0,0,0,0
37691,2094,661592,PHI,True,663837,9,4,0,0,1,1,0,0,0
37692,2095,661322,NYM,False,607043,1,4,2,0,0,1,0,1,0
37693,2095,661322,NYM,False,592192,2,4,0,1,1,0,0,0,0
37694,2095,661322,NYM,False,596019,3,4,0,1,1,0,0,0,0
37695,2095,661322,NYM,False,624413,4,5,0,0,2,0,0,0,0
37696,2095,661322,NYM,False,573131,5,4,0,0,0,0,0,0,0
37697,2095,661322,NYM,False,500871,6,4,1,0,1,0,0,1,0
37698,2095,661322,NYM,False,643446,7,4,1,0,3,0,0,0,0
37699,2095,661322,NYM,False,668901,8,5,0,0,0,0,0,0,0
37700,2095,661322,NYM,False,621512,9,4,1,0,1,1,0,1,0
37701,2095,661322,MIA,True,542932,1,4,0,0,1,0,0,0,0
37702,2095,661322,MIA,True,605119,2,4,0,0,0,0,0,2,0
37703,2095,661322,MIA,True,621563,3,4,0,0,0,2,0,0,0
37704,2095,661322,MIA,True,643265,4,4,0,0,1,0,0,0,0
37705,2095,661322,MIA,True,663743,5,4,0,0,1,0,0,0,0
37706,2095,661322,MIA,True,668709,6,3,0,1,0,0,0,0,0
37707,2095,661322,MIA,True,666464,7,4,0,0,0,0,0,0,0
37708,2095,661322,MIA,True,500743,8,3,0,0,0,0,0,0,0
37709,2095,661322,MIA,True,650331,9,3,0,0,0,0,0,0,0
37710,2096,661232,TB,False,650490,1,1,2,0,0,0,0,0,0
37711,2096,661232,TB,False,677551,2,2,0,0,0,0,0,0,0
37712,2096,661232,TB,False,664040,3,5,0,0,0,0,0,0,0
37713,2096,661232,TB,False,668227,4,4,0,0,1,0,0,0,0
37714,2096,661232,TB,False,444482,5,4,0,0,1,0,0,0,0
37715,2096,661232,TB,False,542194,6,4,0,0,1,1,0,0,0
37716,2096,661232,TB,False,670764,7,4,0,0,1,0,0,0,0
37717,2096,661232,TB,False,666018,8,3,1,0,1,0,0,0,0
37718,2096,661232,TB,False,642350,9,4,0,0,1,0,0,0,0
37719,2096,661232,NYY,True,592450,1,4,0,0,1,0,0,0,1
37720,2096,661232,NYY,True,519317,2,2,2,0,0,0,0,1,0
37721,2096,661232,NYY,True,650402,3,4,0,0,0,0,0,2,0
37722,2096,661232,NYY,True,518626,4,3,1,0,1,0,0,0,0
37723,2096,661232,NYY,True,665828,5,4,0,0,0,0,0,1,0
37724,2096,661232,NYY,True,609280,6,4,0,0,0,0,0,0,0
37725,2096,661232,NYY,True,643396,7,2,2,0,0,0,0,0,0
37726,2096,661232,NYY,True,543309,8,3,1,0,1,0,0,0,0
37727,2096,661232,NYY,True,503556,9,4,0,0,1,0,0,0,0
37728,2097,661176,CIN,False,670770,1,4,0,0,0,0,0,0,1
37729,2097,661176,CIN,False,663697,2,5,0,0,0,0,0,0,0
37730,2097,661176,CIN,False,456781,3,4,0,0,1,0,0,0,0
37731,2097,661176,CIN,False,641584,4,3,0,0,0,1,0,0,0
37732,2097,661176,CIN,False,606157,5,4,0,0,0,0,0,0,0
37733,2097,661176,CIN,False,668715,6,4,0,0,1,1,0,0,0
37734,2097,661176,CIN,False,664670,7,3,1,0,1,1,0,1,0
37735,2097,661176,CIN,False,608703,8,4,0,0,1,0,0,0,0
37736,2097,661176,CIN,False,519222,9,3,0,0,1,0,0,0,0
37737,2097,661176,MIL,True,592885,1,5,0,0,2,0,0,0,0
37738,2097,661176,MIL,True,642715,2,4,1,0,1,0,0,1,0
37739,2097,661176,MIL,True,642133,3,5,0,0,0,1,0,2,0
37740,2097,661176,MIL,True,592669,4,4,0,0,0,0,0,0,0
37741,2097,661176,MIL,True,543939,5,4,0,0,1,0,0,0,0
37742,2097,661176,MIL,True,457705,6,3,0,1,0,0,0,0,0
37743,2097,661176,MIL,True,607054,7,2,2,0,1,0,0,0,0
37744,2097,661176,MIL,True,553882,8,3,1,0,0,0,0,0,0
37745,2097,661176,MIL,True,669003,9,3,1,0,0,0,0,0,0
37746,2098,661083,LAA,False,666160,1,5,0,0,0,1,1,0,0
37747,2098,661083,LAA,False,660271,2,4,1,0,0,1,0,1,0
37748,2098,661083,LAA,False,621493,3,4,0,0,1,0,0,0,0
37749,2098,661083,LAA,False,650859,4,4,0,0,0,1,0,0,0
37750,2098,661083,LAA,False,645801,5,4,0,0,0,0,0,0,0
37751,2098,661083,LAA,False,622110,6,4,0,0,1,0,0,0,0
37752,2098,661083,LAA,False,642136,7,3,1,0,1,0,0,0,0
37753,2098,661083,LAA,False,666176,8,4,0,0,2,0,0,0,0
37754,2098,661083,LAA,False,623205,9,4,0,0,0,0,0,1,0
37755,2098,661083,HOU,True,514888,1,5,0,0,3,0,0,0,0
37756,2098,661083,HOU,True,665161,2,5,0,0,1,0,0,0,0
37757,2098,661083,HOU,True,670541,3,2,1,1,0,0,0,1,0
37758,2098,661083,HOU,True,608324,4,3,2,0,0,0,0,1,0
37759,2098,661083,HOU,True,663656,5,4,1,0,0,1,0,1,0
37760,2098,661083,HOU,True,493329,6,5,0,0,2,0,0,0,0
37761,2098,661083,HOU,True,641820,7,2,3,0,0,0,0,1,0
37762,2098,661083,HOU,True,543877,8,5,0,0,0,0,0,0,0
37763,2098,661083,HOU,True,643289,9,4,0,0,0,0,0,1,0
37764,2099,661839,TOR,False,543807,1,3,2,0,0,0,0,0,0
37765,2099,661839,TOR,False,665489,2,5,0,0,1,1,0,0,0
37766,2099,661839,TOR,False,666182,3,4,0,0,1,0,0,0,0
37767,2099,661839,TOR,False,672386,4,3,1,0,1,0,0,0,0
37768,2099,661839,TOR,False,606192,5,3,1,0,1,1,0,0,0
