,game_sequence,game_pk,team,is_home,batter,batting_order,ab,bb,hbp,single,double,triple,hr,sf
32586,1811,716969,OAK,False,681146,7,1,1,0,0,0,0,0,0
32587,1811,716969,OAK,False,669127,8,4,0,0,1,0,0,0,0
32588,1811,716969,OAK,False,669397,9,4,0,0,1,0,0,0,0
32589,1811,716969,STL,True,663457,1,3,0,0,1,0,0,0,0
32590,1811,716969,STL,True,502671,2,4,0,0,1,0,0,0,0
32591,1811,716969,STL,True,571448,3,4,0,0,0,0,0,0,0
32592,1811,716969,STL,True,676475,4,4,0,0,1,1,0,0,0
32593,1811,716969,STL,True,691023,5,4,0,0,1,0,0,0,0
32594,1811,716969,STL,True,663609,6,4,0,0,1,0,0,0,0
32595,1811,716969,STL,True,668800,7,2,2,0,0,1,0,0,0
32596,1811,716969,STL,True,600301,8,4,0,0,2,0,0,0,0
32597,1811,716969,STL,True,669242,9,2,0,0,0,0,0,0,0
32598,1812,716967,PHI,False,656941,1,3,1,0,0,0,0,0,1
32599,1812,716967,PHI,False,664761,2,5,0,0,1,0,0,0,0
32600,1812,716967,PHI,False,547180,3,4,1,0,1,0,0,2,0
32601,1812,716967,PHI,False,592206,4,5,0,0,0,2,0,0,0
32602,1812,716967,PHI,False,681082,5,5,0,0,0,1,0,0,0
32603,1812,716967,PHI,False,607208,6,4,1,0,1,0,0,0,0
32604,1812,716967,PHI,False,592663,7,4,0,0,0,1,0,0,0
32605,1812,716967,PHI,False,595909,8,3,0,0,1,0,0,1,1
32606,1812,716967,PHI,False,679032,9,3,0,0,0,0,0,0,0
32607,1812,716967,TOR,True,593160,1,4,0,0,0,0,0,0,0
32608,1812,716967,TOR,True,474832,2,3,1,0,0,0,0,0,0
32609,1812,716967,TOR,True,665489,3,2,2,0,1,0,0,0,0
32610,1812,716967,TOR,True,543807,4,4,0,0,0,0,0,0,0
32611,1812,716967,TOR,True,624415,5,4,0,0,2,0,0,0,0
32612,1812,716967,TOR,True,672386,6,4,0,0,1,0,0,0,0
32613,1812,716967,TOR,True,662139,7,2,1,0,0,0,0,1,0
32614,1812,716967,TOR,True,669289,8,4,0,0,0,0,0,0,0
32615,1812,716967,TOR,True,657557,9,3,0,0,0,0,0,0,0
32616,1813,716965,BAL,False,668939,1,4,0,0,1,1,0,0,0
32617,1813,716965,BAL,False,663624,2,4,0,0,0,0,0,1,0
32618,1813,716965,BAL,False,623993,3,3,0,0,0,0,0,0,1
32619,1813,716965,BAL,False,683002,4,3,1,0,1,0,0,0,0
32620,1813,716965,BAL,False,676059,5,4,0,0,0,0,0,0,0
32621,1813,716965,BAL,False,669720,6,3,1,0,0,0,0,0,0
32622,1813,716965,BAL,False,656775,7,3,0,0,0,0,0,0,0
32623,1813,716965,BAL,False,543510,8,3,0,0,1,0,0,0,0
32624,1813,716965,BAL,False,622761,9,2,0,0,0,0,0,0,0
32625,1813,716965,SD,True,673490,1,4,0,0,1,0,0,0,0
32626,1813,716965,SD,True,665487,2,4,0,0,3,0,0,0,0
32627,1813,716965,SD,True,665742,3,3,1,0,1,0,0,0,0
32628,1813,716965,SD,True,592518,4,4,0,0,0,0,0,0,0
32629,1813,716965,SD,True,593428,5,4,0,0,1,0,0,0,0
32630,1813,716965,SD,True,630105,6,4,0,0,1,0,0,0,0
32631,1813,716965,SD,True,596142,7,3,0,0,0,0,0,0,0
32632,1813,716965,SD,True,592325,8,3,0,0,0,0,0,0,0
32633,1813,716965,SD,True,663757,9,2,1,0,0,0,0,1,0
32634,1814,716963,SEA,False,677594,1,6,0,0,3,1,0,0,0
32635,1814,716963,SEA,False,553993,2,5,0,0,1,0,0,0,0
32636,1814,716963,SEA,False,664034,3,1,3,1,1,0,0,0,0
32637,1814,716963,SEA,False,606192,4,3,1,0,0,0,0,0,1
32638,1814,716963,SEA,False,663728,5,5,0,0,0,1,0,1,0
32639,1814,716963,SEA,False,687799,6,4,1,0,0,0,0,0,0
32640,1814,716963,SEA,False,686527,7,3,0,0,0,0,0,0,0
32641,1814,716963,SEA,False,676609,8,5,0,0,2,1,0,0,0
32642,1814,716963,SEA,False,668942,9,2,1,0,0,0,0,0,0
32643,1814,716963,KC,True,672580,1,5,0,0,0,1,0,0,0
32644,1814,716963,KC,True,677951,2,5,0,0,0,0,0,0,0
32645,1814,716963,KC,True,686681,3,3,0,0,0,0,0,0,1
32646,1814,716963,KC,True,521692,4,4,0,0,2,0,0,0,0
32647,1814,716963,KC,True,669004,5,4,0,0,2,1,0,0,0
32648,1814,716963,KC,True,607461,6,3,0,0,1,0,0,0,0
32649,1814,716963,KC,True,671221,7,3,1,0,0,0,1,0,0
32650,1814,716963,KC,True,676369,8,4,0,0,1,0,0,1,0
32651,1814,716963,KC,True,664728,9,3,0,0,0,0,0,0,1
32652,1815,716962,MIL,False,592885,1,4,0,0,0,0,0,0,0
32653,1815,716962,MIL,False,661388,2,3,0,1,0,1,0,0,0
32654,1815,716962,MIL,False,467793,3,4,0,0,0,0,0,0,0
32655,1815,716962,MIL,False,592192,4,4,0,0,0,0,0,1,0
32656,1815,716962,MIL,False,642715,5,3,0,0,0,1,0,0,0
32657,1815,716962,MIL,False,655316,6,1,2,0,0,0,0,0,0
32658,1815,716962,MIL,False,686217,7,3,0,0,0,0,0,0,0
32659,1815,716962,MIL,False,686894,8,2,0,0,0,0,0,0,0
32660,1815,716962,MIL,False,605119,9,3,0,0,0,0,0,0,0
32661,1815,716962,LAD,True,605141,1,4,1,0,3,0,0,0,0
32662,1815,716962,LAD,True,518692,2,5,0,0,1,1,0,0,0
32663,1815,716962,LAD,True,669257,3,4,0,0,3,0,0,0,1
32664,1815,716962,LAD,True,502110,4,2,1,0,0,0,0,0,0
32665,1815,716962,LAD,True,642708,5,4,0,0,0,0,0,0,0
32666,1815,716962,LAD,True,571970,6,4,0,0,0,0,0,0,0
32667,1815,716962,LAD,True,571771,7,4,0,0,0,0,0,0,0
32668,1815,716962,LAD,True,621035,8,3,1,0,0,0,0,1,0
32669,1815,716962,LAD,True,500743,9,3,1,0,0,0,0,1,0
32670,1816,716971,LAA,False,666160,1,4,0,0,0,0,0,0,0
32671,1816,716971,LAA,False,660271,2,4,0,0,2,0,0,1,0
32672,1816,716971,LAA,False,592273,3,4,0,0,0,0,0,0,0
32673,1816,716971,LAA,False,519058,4,4,0,0,2,0,0,0,0
32674,1816,716971,LAA,False,650859,5,3,0,1,0,0,0,0,0
32675,1816,716971,LAA,False,642136,6,3,1,0,0,0,0,1,0
32676,1816,716971,LAA,False,592669,7,4,0,0,1,0,0,0,0
32677,1816,716971,LAA,False,500871,8,3,1,0,1,0,0,0,0
32678,1816,716971,LAA,False,545341,9,3,0,0,0,0,0,0,0
32679,1816,716971,TEX,True,543760,1,4,0,0,0,1,0,0,0
32680,1816,716971,TEX,True,608369,2,2,1,0,0,0,0,0,0
32681,1816,716971,TEX,True,666969,3,4,0,0,0,0,0,0,0
32682,1816,716971,TEX,True,663993,4,4,0,0,0,0,0,0,0
32683,1816,716971,TEX,True,641598,5,2,2,0,1,0,0,0,0
32684,1816,716971,TEX,True,677649,6,3,0,0,0,0,0,0,0
32685,1816,716971,TEX,True,543257,7,1,1,0,0,0,0,0,0
32686,1816,716971,TEX,True,608671,8,4,0,0,0,0,0,0,0
32687,1816,716971,TEX,True,665750,9,4,0,0,0,0,0,0,0
32688,1817,716966,BOS,False,608701,1,3,1,0,1,0,0,0,0
32689,1817,716966,BOS,False,646240,2,5,0,0,0,0,0,1,0
32690,1817,716966,BOS,False,596115,3,5,0,0,0,0,0,0,0
32691,1817,716966,BOS,False,594807,4,4,0,0,1,0,0,0,0
32692,1817,716966,BOS,False,807799,5,4,0,0,2,0,0,0,0
32693,1817,716966,BOS,False,622569,6,4,0,0,1,0,0,0,0
32694,1817,716966,BOS,False,671213,7,3,1,0,0,0,0,1,0
32695,1817,716966,BOS,False,657136,8,3,0,0,0,0,0,0,0
32696,1817,716966,BOS,False,649966,9,3,0,0,1,0,0,1,0
32697,1817,716966,WSH,True,657041,1,4,1,0,0,0,0,0,0
32698,1817,716966,WSH,True,608841,2,5,0,0,0,2,0,0,0
32699,1817,716966,WSH,True,660688,3,3,0,1,2,1,0,0,0
32700,1817,716966,WSH,True,656448,4,4,0,0,1,1,0,0,1
32701,1817,716966,WSH,True,656180,5,5,0,0,1,1,0,0,0
32702,1817,716966,WSH,True,656308,6,4,0,0,0,0,0,0,0
32703,1817,716966,WSH,True,545121,7,4,0,0,0,0,0,0,0
32704,1817,716966,WSH,True,669743,8,3,1,0,0,0,0,0,0
32705,1817,716966,WSH,True,669023,9,1,2,0,1,0,0,0,0
32706,1818,716961,MIL,False,592885,1,4,0,0,1,0,0,0,0
32707,1818,716961,MIL,False,661388,2,4,0,0,0,0,0,0,0
32708,1818,716961,MIL,False,467793,3,4,0,0,0,0,0,0,0
32709,1818,716961,MIL,False,686217,4,2,2,0,1,0,0,0,0
32710,1818,716961,MIL,False,642715,5,4,0,0,0,0,0,0,0
32711,1818,716961,MIL,False,655316,6,3,0,0,0,0,0,0,0
32712,1818,716961,MIL,False,605170,7,3,0,0,0,0,0,0,0
32713,1818,716961,MIL,False,668930,8,3,0,0,1,0,0,0,0
32714,1818,716961,MIL,False,621438,9,3,0,0,2,0,0,0,0
32715,1818,716961,LAD,True,605141,1,4,0,0,2,0,0,0,0
32716,1818,716961,LAD,True,518692,2,2,2,0,0,0,0,0,0
32717,1818,716961,LAD,True,444482,3,4,0,0,0,0,0,0,0
32718,1818,716961,LAD,True,669257,4,3,0,0,0,0,0,0,0
32719,1818,716961,LAD,True,571970,5,3,0,0,0,0,0,0,0
32720,1818,716961,LAD,True,518792,6,3,0,0,0,0,0,0,0
32721,1818,716961,LAD,True,681546,7,3,0,0,0,0,0,0,0
32722,1818,716961,LAD,True,571771,8,3,0,0,0,0,0,0,0
32723,1818,716961,LAD,True,605131,9,3,0,0,1,0,0,1,0
32724,1819,716964,SEA,False,677594,1,5,0,0,3,1,0,1,0
32725,1819,716964,SEA,False,553993,2,2,2,1,0,0,0,0,0
32726,1819,716964,SEA,False,664034,3,5,0,0,0,0,0,0,0
32727,1819,716964,SEA,False,606192,4,5,0,0,0,1,0,0,0
32728,1819,716964,SEA,False,664238,5,3,1,1,1,0,0,0,0
32729,1819,716964,SEA,False,657247,6,4,0,0,0,0,0,0,0
32730,1819,716964,SEA,False,676609,7,4,0,1,1,0,0,0,0
32731,1819,716964,SEA,False,687799,8,3,1,0,1,1,0,0,0
32732,1819,716964,SEA,False,664059,9,2,0,0,0,0,0,0,0
32733,1819,716964,KC,True,672580,1,4,0,0,0,0,0,0,0
32734,1819,716964,KC,True,677951,2,4,0,0,0,2,0,0,0
32735,1819,716964,KC,True,686681,3,4,0,0,1,0,0,0,0
32736,1819,716964,KC,True,676369,4,4,0,0,1,0,0,1,0
32737,1819,716964,KC,True,669004,5,4,0,0,1,1,0,0,0
32738,1819,716964,KC,True,666023,6,3,0,0,1,0,0,0,1
32739,1819,716964,KC,True,671221,7,3,0,0,0,0,0,0,0
32740,1819,716964,KC,True,622110,8,3,0,0,1,0,0,0,0
32741,1819,716964,KC,True,664728,9,3,0,0,0,0,0,0,0
32742,1820,716957,AZ,False,641786,1,4,0,0,0,0,0,0,0
32743,1820,716957,AZ,False,682998,2,3,1,0,0,0,0,0,0
32744,1820,716957,AZ,False,502054,3,4,0,0,0,0,0,1,0
32745,1820,716957,AZ,False,572233,4,4,0,0,0,0,0,0,0
32746,1820,716957,AZ,False,671083,5,2,1,0,0,0,0,0,0
32747,1820,716957,AZ,False,672515,6,4,0,0,0,0,0,1,0
32748,1820,716957,AZ,False,677950,7,3,0,0,0,0,0,0,0
32749,1820,716957,AZ,False,605113,8,3,0,0,0,1,0,0,0
32750,1820,716957,AZ,False,672695,9,2,0,0,0,0,0,0,0
32751,1820,716957,SD,True,673490,1,4,0,0,0,0,0,0,0
32752,1820,716957,SD,True,665487,2,2,2,0,0,0,0,0,0
32753,1820,716957,SD,True,665742,3,4,0,0,0,0,0,0,0
32754,1820,716957,SD,True,592518,4,4,0,0,0,0,0,0,0
32755,1820,716957,SD,True,593428,5,3,1,0,0,0,0,0,0
32756,1820,716957,SD,True,630105,6,4,0,0,0,1,0,0,0
32757,1820,716957,SD,True,669134,7,3,0,0,0,0,0,0,0
32758,1820,716957,SD,True,643265,8,3,0,0,0,1,0,0,0
32759,1820,716957,SD,True,663757,9,3,0,0,1,0,0,0,0
32760,1821,716958,NYM,False,607043,1,4,1,0,1,1,0,0,0
32761,1821,716958,NYM,False,596019,2,4,0,0,0,1,0,0,0
32762,1821,716958,NYM,False,643446,3,4,0,0,0,1,0,0,0
32763,1821,716958,NYM,False,624413,4,3,0,1,0,0,0,1,0
32764,1821,716958,NYM,False,596129,5,4,0,0,1,0,0,0,0
32765,1821,716958,NYM,False,682626,6,3,1,0,0,0,0,0,0
32766,1821,716958,NYM,False,621466,7,3,0,0,0,0,0,0,0
32767,1821,716958,NYM,False,660620,8,4,0,0,0,0,0,0,0
32768,1821,716958,NYM,False,542364,9,3,1,0,0,0,0,0,0
32769,1821,716958,STL,True,669242,1,5,0,0,1,0,0,0,0
32770,1821,716958,STL,True,502671,2,5,0,0,1,0,0,0,0
32771,1821,716958,STL,True,571448,3,4,0,0,0,0,0,0,0
32772,1821,716958,STL,True,575929,4,3,1,0,0,0,0,0,0
32773,1821,716958,STL,True,641933,5,3,1,0,0,0,0,1,0
32774,1821,716958,STL,True,691023,6,3,1,0,0,0,0,0,0
32775,1821,716958,STL,True,668800,7,4,0,0,2,0,0,0,0
32776,1821,716958,STL,True,600301,8,1,1,0,0,0,0,0,0
32777,1821,716958,STL,True,665877,9,2,1,0,0,0,0,0,0
32778,1822,716960,PHI,False,656941,1,4,1,0,0,0,0,2,0
32779,1822,716960,PHI,False,664761,2,5,0,0,1,0,0,0,0
32780,1822,716960,PHI,False,547180,3,5,0,0,1,1,0,0,0
32781,1822,716960,PHI,False,592206,4,5,0,0,0,0,0,0,0
32782,1822,716960,PHI,False,681082,5,3,1,0,0,0,0,0,0
32783,1822,716960,PHI,False,607208,6,3,1,0,0,0,0,0,0
32784,1822,716960,PHI,False,592663,7,4,0,0,0,1,0,0,0
32785,1822,716960,PHI,False,595909,8,4,0,0,1,2,0,0,0
32786,1822,716960,PHI,False,679032,9,4,0,0,1,0,0,0,0
32787,1822,716960,WSH,True,682928,1,5,0,0,0,0,0,1,0
32788,1822,716960,WSH,True,657041,2,4,1,0,3,0,0,0,0
32789,1822,716960,WSH,True,608841,3,5,0,0,0,0,0,0,0
32790,1822,716960,WSH,True,660688,4,4,0,0,0,0,0,0,0
32791,1822,716960,WSH,True,642086,5,4,0,0,1,0,0,0,0
32792,1822,716960,WSH,True,656448,6,4,0,0,1,2,0,0,0
32793,1822,716960,WSH,True,666906,7,4,0,0,2,0,0,0,0
32794,1822,716960,WSH,True,545121,8,3,1,0,0,0,0,0,0
32795,1822,716960,WSH,True,666164,9,4,0,0,3,0,0,0,0
32796,1823,716959,DET,False,668731,1,3,0,0,0,0,0,0,0
32797,1823,716959,DET,False,682985,2,4,0,0,1,0,0,0,0
32798,1823,716959,DET,False,679529,3,3,1,0,0,0,0,0,0
32799,1823,716959,DET,False,681481,4,3,1,0,0,0,0,0,0
32800,1823,716959,DET,False,628451,5,3,0,0,0,1,0,0,0
32801,1823,716959,DET,False,595879,6,4,0,0,2,0,0,0,0
32802,1823,716959,DET,False,656716,7,4,0,0,1,0,0,0,0
32803,1823,716959,DET,False,670097,8,3,1,0,1,0,0,0,0
32804,1823,716959,DET,False,606992,9,1,1,0,0,0,0,0,0
32805,1823,716959,CLE,True,680757,1,2,2,0,0,0,0,0,0
32806,1823,716959,CLE,True,608070,2,4,0,0,0,0,0,0,0
32807,1823,716959,CLE,True,665926,3,3,1,0,0,0,0,0,0
32808,1823,716959,CLE,True,660757,4,4,0,0,0,0,0,0,0
32809,1823,716959,CLE,True,594777,5,3,1,0,1,1,0,0,0
32810,1823,716959,CLE,True,677587,6,4,0,0,1,0,0,0,0
32811,1823,716959,CLE,True,686823,7,4,0,0,1,1,0,0,0
32812,1823,716959,CLE,True,672356,8,4,0,0,1,0,0,0,0
32813,1823,716959,CLE,True,641470,9,1,2,0,1,0,0,0,0
32814,1824,716956,DET,False,668731,1,4,0,0,0,1,0,1,0
32815,1824,716956,DET,False,682985,2,4,1,0,0,0,0,0,0
32816,1824,716956,DET,False,663837,3,3,1,0,1,0,0,0,0
32817,1824,716956,DET,False,679529,4,3,1,0,0,1,0,0,0
32818,1824,716956,DET,False,681481,5,4,0,0,1,0,0,0,0
32819,1824,716956,DET,False,408234,6,4,0,0,0,1,0,0,0
32820,1824,716956,DET,False,656716,7,4,0,0,0,0,0,0,0
32821,1824,716956,DET,False,665155,8,2,0,0,0,0,0,0,0
32822,1824,716956,DET,False,668670,9,4,0,0,1,0,0,1,0
32823,1824,716956,CLE,True,671289,1,4,0,0,0,0,0,0,0
32824,1824,716956,CLE,True,608070,2,4,0,0,1,1,0,0,0
32825,1824,716956,CLE,True,657656,3,3,0,0,0,0,0,0,0
32826,1824,716956,CLE,True,660757,4,4,0,0,1,0,0,0,0
32827,1824,716956,CLE,True,594777,5,4,0,0,1,0,0,0,0
32828,1824,716956,CLE,True,672356,6,2,1,0,0,0,0,0,0
32829,1824,716956,CLE,True,677587,7,3,1,0,0,0,0,0,0
32830,1824,716956,CLE,True,666310,8,3,0,0,0,0,0,0,0
32831,1824,716956,CLE,True,664702,9,3,0,0,0,0,0,0,0
32832,1825,716955,KC,False,672580,1,2,0,0,0,0,0,0,0
32833,1825,716955,KC,False,677951,2,4,0,0,1,0,0,1,0
32834,1825,716955,KC,False,686681,3,4,0,0,0,0,0,0,0
32835,1825,716955,KC,False,521692,4,3,0,0,0,0,0,0,1
32836,1825,716955,KC,False,669004,5,4,0,0,0,1,0,0,0
32837,1825,716955,KC,False,666023,6,3,1,0,1,0,0,0,0
32838,1825,716955,KC,False,671221,7,4,0,0,1,0,0,0,0
32839,1825,716955,KC,False,676369,8,3,0,0,0,0,0,0,0
32840,1825,716955,KC,False,664728,9,3,0,0,1,0,0,0,0
32841,1825,716955,CHC,True,666624,1,4,1,0,0,0,0,0,0
32842,1825,716955,CHC,True,663538,2,4,1,0,3,0,0,0,0
32843,1825,716955,CHC,True,664023,3,4,1,0,1,0,0,0,0
32844,1825,716955,CHC,True,641355,4,5,0,0,0,0,0,0,0
32845,1825,716955,CHC,True,621020,5,4,0,0,0,0,0,0,0
32846,1825,716955,CHC,True,543228,6,4,0,0,1,1,0,0,0
32847,1825,716955,CHC,True,673548,7,4,0,0,2,0,0,0,0
32848,1825,716955,CHC,True,600869,8,2,2,0,1,0,0,0,0
32849,1825,716955,CHC,True,621550,9,3,0,0,1,0,0,0,0
32850,1826,716953,BOS,False,657077,1,5,0,0,1,2,0,0,0
32851,1826,716953,BOS,False,646240,2,4,1,0,3,0,0,0,0
32852,1826,716953,BOS,False,457759,3,5,0,0,3,0,0,0,0
32853,1826,716953,BOS,False,807799,4,4,0,0,1,0,0,1,0
32854,1826,716953,BOS,False,671213,5,4,0,0,0,0,0,0,0
32855,1826,716953,BOS,False,596115,6,4,0,0,0,0,0,0,0
32856,1826,716953,BOS,False,680776,7,4,0,0,0,0,0,0,0
32857,1826,716953,BOS,False,624512,8,4,0,0,0,1,0,0,0
32858,1826,716953,BOS,False,622569,9,4,0,0,0,0,0,0,0
32859,1826,716953,NYY,True,518934,1,4,0,0,2,0,0,0,0
32860,1826,716953,NYY,True,592450,2,4,0,0,0,0,0,1,0
32861,1826,716953,NYY,True,641343,3,3,1,0,0,0,0,0,0
32862,1826,716953,NYY,True,519317,4,4,0,0,1,0,0,0,0
32863,1826,716953,NYY,True,650402,5,4,0,0,2,0,0,0,0
32864,1826,716953,NYY,True,641856,6,3,0,0,1,0,0,0,0
32865,1826,716953,NYY,True,664056,7,4,0,0,0,0,0,0,0
32866,1826,716953,NYY,True,683011,8,4,0,0,1,1,0,0,0
32867,1826,716953,NYY,True,666163,9,4,0,0,0,0,0,0,0
32868,1827,716952,NYM,False,607043,1,5,0,0,2,0,0,1,0
32869,1827,716952,NYM,False,641796,2,5,0,0,2,0,0,0,0
32870,1827,716952,NYM,False,624413,3,4,1,0,0,0,0,0,0
32871,1827,716952,NYM,False,596019,4,5,0,0,2,0,0,0,0
32872,1827,716952,NYM,False,682626,5,3,2,0,1,0,0,0,0
32873,1827,716952,NYM,False,643446,6,5,0,0,1,0,0,1,0
32874,1827,716952,NYM,False,664901,7,5,0,0,1,0,0,0,0
32875,1827,716952,NYM,False,542364,8,4,0,0,2,0,0,0,0
32876,1827,716952,NYM,False,660620,9,4,0,0,0,0,0,0,0
32877,1827,716952,STL,True,669242,1,4,0,0,0,0,0,0,0
32878,1827,716952,STL,True,502671,2,4,1,0,0,0,0,0,0
32879,1827,716952,STL,True,571448,3,3,0,0,1,0,0,0,0
32880,1827,716952,STL,True,575929,4,3,1,0,1,0,0,0,0
32881,1827,716952,STL,True,641933,5,3,1,0,1,1,0,0,0
32882,1827,716952,STL,True,691023,6,3,1,0,0,0,0,0,0
32883,1827,716952,STL,True,663609,7,2,0,0,0,0,0,0,0
32884,1827,716952,STL,True,665877,8,4,0,0,0,0,0,0,0
32885,1827,716952,STL,True,691026,9,4,0,0,1,0,0,0,0
32886,1828,716951,PIT,False,678225,1,4,1,0,1,1,0,0,0
32887,1828,716951,PIT,False,668804,2,5,0,0,3,0,0,0,0
32888,1828,716951,PIT,False,663647,3,4,1,0,0,0,0,0,0
32889,1828,716951,PIT,False,669261,4,4,0,0,0,0,0,0,0
32890,1828,716951,PIT,False,680779,5,4,0,0,0,0,0,0,0
32891,1828,716951,PIT,False,682848,6,4,0,0,2,1,0,0,0
32892,1828,716951,PIT,False,678894,7,3,0,0,0,0,0,0,0
32893,1828,716951,PIT,False,663845,8,3,0,1,0,0,0,0,0
32894,1828,716951,PIT,False,675961,9,2,1,0,0,1,0,0,0
32895,1828,716951,MIN,True,666397,1,2,1,0,0,0,0,0,0
32896,1828,716951,MIN,True,668904,2,4,0,1,0,1,0,0,0
32897,1828,716951,MIN,True,596146,3,5,0,0,0,1,0,0,0
32898,1828,716951,MIN,True,621043,4,2,1,0,0,0,0,0,0
32899,1828,716951,MIN,True,593871,5,4,0,0,1,0,0,0,0
32900,1828,716951,MIN,True,670242,6,3,0,0,0,1,0,0,0
32901,1828,716951,MIN,True,456781,7,4,0,0,2,0,0,0,0
32902,1828,716951,MIN,True,543877,8,4,0,0,2,0,0,0,0
32903,1828,716951,MIN,True,572191,9,3,1,0,0,0,0,1,0
32904,1829,716954,TOR,False,593160,1,4,0,0,1,0,0,0,0
32905,1829,716954,TOR,False,474832,2,3,1,0,1,0,0,0,0
32906,1829,716954,TOR,False,665489,3,3,0,1,0,0,0,0,0
32907,1829,716954,TOR,False,624415,4,3,1,0,0,0,0,0,0
32908,1829,716954,TOR,False,656305,5,4,0,0,0,0,0,0,0
32909,1829,716954,TOR,False,672386,6,4,0,0,0,0,0,0,0
32910,1829,716954,TOR,False,662139,7,3,0,0,0,1,0,0,0
32911,1829,716954,TOR,False,669289,8,3,0,0,0,0,0,0,0
32912,1829,716954,TOR,False,595281,9,3,0,0,0,0,0,0,0
32913,1829,716954,CIN,True,670770,1,4,0,0,0,0,0,0,0
32914,1829,716954,CIN,True,680574,2,4,0,0,2,0,0,0,0
32915,1829,716954,CIN,True,682829,3,2,2,0,0,0,0,0,0
32916,1829,716954,CIN,True,668715,4,3,1,0,0,0,0,0,0
32917,1829,716954,CIN,True,458015,5,4,0,0,0,0,0,0,0
32918,1829,716954,CIN,True,687952,6,4,0,0,0,0,0,1,0
32919,1829,716954,CIN,True,663886,7,2,1,0,1,0,0,0,0
32920,1829,716954,CIN,True,666181,8,3,0,0,0,0,0,0,0
32921,1829,716954,CIN,True,656413,9,2,1,0,0,0,0,0,0
32922,1830,716949,SF,False,664774,1,2,1,0,0,0,0,0,0
32923,1830,716949,SF,False,685133,2,4,0,0,0,0,0,0,0
32924,1830,716949,SF,False,527038,3,3,0,1,1,0,0,0,0
32925,1830,716949,SF,False,592626,4,4,0,0,0,0,0,0,0
32926,1830,716949,SF,False,624424,5,3,0,0,0,0,0,0,0
32927,1830,716949,SF,False,605204,6,2,0,1,0,0,0,0,0
32928,1830,716949,SF,False,672275,7,3,0,0,1,0,0,0,0
32929,1830,716949,SF,False,543063,8,3,0,0,0,0,0,0,0
32930,1830,716949,SF,False,642731,9,3,0,0,0,0,0,0,0
32931,1830,716949,ATL,True,660670,1,5,0,0,1,0,0,0,0
32932,1830,716949,ATL,True,671739,2,5,0,0,2,1,1,0,0
32933,1830,716949,ATL,True,663586,3,4,0,0,0,1,0,0,0
32934,1830,716949,ATL,True,621566,4,5,0,0,0,0,0,0,0
32935,1830,716949,ATL,True,542303,5,4,0,0,1,0,0,0,0
32936,1830,716949,ATL,True,592696,6,4,0,0,2,0,0,0,0
32937,1830,716949,ATL,True,669221,7,2,1,1,1,0,0,0,0
32938,1830,716949,ATL,True,606115,8,3,1,0,0,0,0,0,0
32939,1830,716949,ATL,True,670032,9,2,2,0,0,0,0,0,0
32940,1831,716948,SEA,False,677594,1,5,0,0,3,0,0,1,0
32941,1831,716948,SEA,False,553993,2,5,0,0,1,0,0,0,0
32942,1831,716948,SEA,False,664034,3,5,0,0,0,0,0,0,0
32943,1831,716948,SEA,False,663728,4,4,0,0,0,0,0,0,0
32944,1831,716948,SEA,False,606192,5,4,0,0,2,1,0,0,0
32945,1831,716948,SEA,False,687799,6,4,0,0,0,0,0,0,0
32946,1831,716948,SEA,False,645801,7,4,0,0,0,0,0,1,0
32947,1831,716948,SEA,False,676609,8,2,1,1,0,0,0,0,0
32948,1831,716948,SEA,False,668942,9,4,0,0,0,0,0,0,0
32949,1831,716948,HOU,True,514888,1,4,0,0,1,0,0,0,0
32950,1831,716948,HOU,True,608324,2,4,0,0,0,0,0,0,0
32951,1831,716948,HOU,True,670541,3,3,1,0,1,0,0,0,0
32952,1831,716948,HOU,True,673237,4,4,0,0,1,1,0,0,0
32953,1831,716948,HOU,True,572138,5,3,0,0,0,0,0,0,0
32954,1831,716948,HOU,True,676801,6,3,0,0,0,0,0,0,0
32955,1831,716948,HOU,True,665161,7,3,0,0,0,0,0,0,0
32956,1831,716948,HOU,True,643289,8,3,0,0,0,0,0,0,0
32957,1831,716948,HOU,True,455117,9,3,0,0,0,0,0,0,0
32958,1832,716947,CWS,False,462101,1,4,0,0,2,0,0,1,0
32959,1832,716947,CWS,False,643217,2,4,0,0,0,0,0,0,0
32960,1832,716947,CWS,False,673357,3,4,0,0,0,0,0,0,0
32961,1832,716947,CWS,False,683734,4,2,1,0,1,0,0,0,0
32962,1832,716947,CWS,False,660162,5,3,0,0,0,0,0,0,0
32963,1832,716947,CWS,False,657757,6,3,0,0,0,0,0,0,0
32964,1832,716947,CWS,False,518735,7,3,0,0,0,0,0,0,0
32965,1832,716947,CWS,False,572204,8,3,0,0,0,0,0,0,0
32966,1832,716947,CWS,False,672820,9,3,0,0,0,0,0,0,0
32967,1832,716947,COL,True,453568,1,3,2,0,1,0,0,0,0
32968,1832,716947,COL,True,678662,2,4,1,0,1,0,0,1,0
32969,1832,716947,COL,True,641857,3,3,2,0,0,0,0,1,0
32970,1832,716947,COL,True,663898,4,5,0,0,0,1,1,0,0
32971,1832,716947,COL,True,666134,5,4,1,0,1,0,0,0,0
32972,1832,716947,COL,True,553869,6,5,0,0,2,0,0,1,0
32973,1832,716947,COL,True,595777,7,4,0,0,0,1,0,0,0
32974,1832,716947,COL,True,669911,8,4,1,0,0,1,0,0,0
32975,1832,716947,COL,True,686668,9,4,1,0,0,0,0,0,0
