game_pk,date,team,prev_0_game_pk,prev_1_game_pk,prev_2_game_pk,prev_3_game_pk,prev_4_game_pk,prev_5_game_pk,prev_6_game_pk,prev_7_game_pk,prev_8_game_pk,prev_9_game_pk
718216,2023-05-11,SD,718224.0,718242.0,718266.0,718279.0,718295.0,718330.0,718335.0,718345.0,718368.0,718384.0
718201,2023-05-12,SD,718216.0,718224.0,718242.0,718266.0,718279.0,718295.0,718330.0,718335.0,718345.0,718368.0
718185,2023-05-13,SD,718201.0,718216.0,718224.0,718242.0,718266.0,718279.0,718295.0,718330.0,718335.0,718345.0
718168,2023-05-14,SD,718185.0,718201.0,718216.0,718224.0,718242.0,718266.0,718279.0,718295.0,718330.0,718335.0
718162,2023-05-15,SD,718168.0,718185.0,718201.0,718216.0,718224.0,718242.0,718266.0,718279.0,718295.0,718330.0
718144,2023-05-16,SD,718162.0,718168.0,718185.0,718201.0,718216.0,718224.0,718242.0,718266.0,718279.0,718295.0
718140,2023-05-17,SD,718144.0,718162.0,718168.0,718185.0,718201.0,718216.0,718224.0,718242.0,718266.0,718279.0
718107,2023-05-19,SD,718140.0,718144.0,718162.0,718168.0,718185.0,718201.0,718216.0,718224.0,718242.0,718266.0
718092,2023-05-20,SD,718107.0,718140.0,718144.0,718162.0,718168.0,718185.0,718201.0,718216.0,718224.0,718242.0
718079,2023-05-21,SD,718092.0,718107.0,718140.0,718144.0,718162.0,718168.0,718185.0,718201.0,718216.0,718224.0
718064,2023-05-23,SD,718079.0,718092.0,718107.0,718140.0,718144.0,718162.0,718168.0,718185.0,718201.0,718216.0
718052,2023-05-24,SD,718064.0,718079.0,718092.0,718107.0,718140.0,718144.0,718162.0,718168.0,718185.0,718201.0
718035,2023-05-25,SD,718052.0,718064.0,718079.0,718092.0,718107.0,718140.0,718144.0,718162.0,718168.0,718185.0
718023,2023-05-26,SD,718035.0,718052.0,718064.0,718079.0,718092.0,718107.0,718140.0,718144.0,718162.0,718168.0
718006,2023-05-27,SD,718023.0,718035.0,718052.0,718064.0,718079.0,718092.0,718107.0,718140.0,718144.0,718162.0
717995,2023-05-28,SD,718006.0,718023.0,718035.0,718052.0,718064.0,718079.0,718092.0,718107.0,718140.0,718144.0
717963,2023-05-30,SD,717995.0,718006.0,718023.0,718035.0,718052.0,718064.0,718079.0,718092.0,718107.0,718140.0
717945,2023-05-31,SD,717963.0,717995.0,718006.0,718023.0,718035.0,718052.0,718064.0,718079.0,718092.0,718107.0
717941,2023-06-01,SD,717945.0,717963.0,717995.0,718006.0,718023.0,718035.0,718052.0,718064.0,718079.0,718092.0
717921,2023-06-02,SD,717941.0,717945.0,717963.0,717995.0,718006.0,718023.0,718035.0,718052.0,718064.0,718079.0
717903,2023-06-03,SD,717921.0,717941.0,717945.0,717963.0,717995.0,718006.0,718023.0,718035.0,718052.0,718064.0
717889,2023-06-04,SD,717903.0,717921.0,717941.0,717945.0,717963.0,717995.0,718006.0,718023.0,718035.0,718052.0
717880,2023-06-05,SD,717889.0,717903.0,717921.0,717941.0,717945.0,717963.0,717995.0,718006.0,718023.0,718035.0
717864,2023-06-06,SD,717880.0,717889.0,717903.0,717921.0,717941.0,717945.0,717963.0,717995.0,718006.0,718023.0
717863,2023-06-07,SD,717864.0,717880.0,717889.0,717903.0,717921.0,717941.0,717945.0,717963.0,717995.0,718006.0
717830,2023-06-09,SD,717863.0,717864.0,717880.0,717889.0,717903.0,717921.0,717941.0,717945.0,717963.0,717995.0
717819,2023-06-10,SD,717830.0,717863.0,717864.0,717880.0,717889.0,717903.0,717921.0,717941.0,717945.0,717963.0
717798,2023-06-11,SD,717819.0,717830.0,717863.0,717864.0,717880.0,717889.0,717903.0,717921.0,717941.0,717945.0
717772,2023-06-13,SD,717798.0,717819.0,717830.0,717863.0,717864.0,717880.0,717889.0,717903.0,717921.0,717941.0
717758,2023-06-14,SD,717772.0,717798.0,717819.0,717830.0,717863.0,717864.0,717880.0,717889.0,717903.0,717921.0
717750,2023-06-15,SD,717758.0,717772.0,717798.0,717819.0,717830.0,717863.0,717864.0,717880.0,717889.0,717903.0
717732,2023-06-16,SD,717750.0,717758.0,717772.0,717798.0,717819.0,717830.0,717863.0,717864.0,717880.0,717889.0
717717,2023-06-17,SD,717732.0,717750.0,717758.0,717772.0,717798.0,717819.0,717830.0,717863.0,717864.0,717880.0
717703,2023-06-18,SD,717717.0,717732.0,717750.0,717758.0,717772.0,717798.0,717819.0,717830.0,717863.0,717864.0
717697,2023-06-19,SD,717703.0,717717.0,717732.0,717750.0,717758.0,717772.0,717798.0,717819.0,717830.0,717863.0
717688,2023-06-20,SD,717697.0,717703.0,717717.0,717732.0,717750.0,717758.0,717772.0,717798.0,717819.0,717830.0
717674,2023-06-21,SD,717688.0,717697.0,717703.0,717717.0,717732.0,717750.0,717758.0,717772.0,717798.0,717819.0
717661,2023-06-22,SD,717674.0,717688.0,717697.0,717703.0,717717.0,717732.0,717750.0,717758.0,717772.0,717798.0
717642,2023-06-23,SD,717661.0,717674.0,717688.0,717697.0,717703.0,717717.0,717732.0,717750.0,717758.0,717772.0
717638,2023-06-24,SD,717642.0,717661.0,717674.0,717688.0,717697.0,717703.0,717717.0,717732.0,717750.0,717758.0
717610,2023-06-25,SD,717638.0,717642.0,717661.0,717674.0,717688.0,717697.0,717703.0,717717.0,717732.0,717750.0
717603,2023-06-27,SD,717610.0,717638.0,717642.0,717661.0,717674.0,717688.0,717697.0,717703.0,717717.0,717732.0
717585,2023-06-28,SD,717603.0,717610.0,717638.0,717642.0,717661.0,717674.0,717688.0,717697.0,717703.0,717717.0
717571,2023-06-29,SD,717585.0,717603.0,717610.0,717638.0,717642.0,717661.0,717674.0,717688.0,717697.0,717703.0
717557,2023-06-30,SD,717571.0,717585.0,717603.0,717610.0,717638.0,717642.0,717661.0,717674.0,717688.0,717697.0
717539,2023-07-01,SD,717557.0,717571.0,717585.0,717603.0,717610.0,717638.0,717642.0,717661.0,717674.0,717688.0
717526,2023-07-02,SD,717539.0,717557.0,717571.0,717585.0,717603.0,717610.0,717638.0,717642.0,717661.0,717674.0
717505,2023-07-03,SD,717526.0,717539.0,717557.0,717571.0,717585.0,717603.0,717610.0,717638.0,717642.0,717661.0
717497,2023-07-04,SD,717505.0,717526.0,717539.0,717557.0,717571.0,717585.0,717603.0,717610.0,717638.0,717642.0
717478,2023-07-05,SD,717497.0,717505.0,717526.0,717539.0,717557.0,717571.0,717585.0,717603.0,717610.0,717638.0
717454,2023-07-07,SD,717478.0,717497.0,717505.0,717526.0,717539.0,717557.0,717571.0,717585.0,717603.0,717610.0
717436,2023-07-08,SD,717454.0,717478.0,717497.0,717505.0,717526.0,717539.0,717557.0,717571.0,717585.0,717603.0
717423,2023-07-09,SD,717436.0,717454.0,717478.0,717497.0,717505.0,717526.0,717539.0,717557.0,717571.0,717585.0
717418,2023-07-14,SD,717423.0,717436.0,717454.0,717478.0,717497.0,717505.0,717526.0,717539.0,717557.0,717571.0
717397,2023-07-15,SD,717418.0,717423.0,717436.0,717454.0,717478.0,717497.0,717505.0,717526.0,717539.0,717557.0
717408,2023-07-15,SD,717397.0,717418.0,717423.0,717436.0,717454.0,717478.0,717497.0,717505.0,717526.0,717539.0
717387,2023-07-16,SD,717408.0,717397.0,717418.0,717423.0,717436.0,717454.0,717478.0,717497.0,717505.0,717526.0
717362,2023-07-18,SD,717387.0,717408.0,717397.0,717418.0,717423.0,717436.0,717454.0,717478.0,717497.0,717505.0
717338,2023-07-19,SD,717362.0,717387.0,717408.0,717397.0,717418.0,717423.0,717436.0,717454.0,717478.0,717497.0
717331,2023-07-20,SD,717338.0,717362.0,717387.0,717408.0,717397.0,717418.0,717423.0,717436.0,717454.0,717478.0
717317,2023-07-21,SD,717331.0,717338.0,717362.0,717387.0,717408.0,717397.0,717418.0,717423.0,717436.0,717454.0
717299,2023-07-22,SD,717317.0,717331.0,717338.0,717362.0,717387.0,717408.0,717397.0,717418.0,717423.0,717436.0
717288,2023-07-23,SD,717299.0,717317.0,717331.0,717338.0,717362.0,717387.0,717408.0,717397.0,717418.0,717423.0
717276,2023-07-24,SD,717288.0,717299.0,717317.0,717331.0,717338.0,717362.0,717387.0,717408.0,717397.0,717418.0
717258,2023-07-25,SD,717276.0,717288.0,717299.0,717317.0,717331.0,717338.0,717362.0,717387.0,717408.0,717397.0
717246,2023-07-26,SD,717258.0,717276.0,717288.0,717299.0,717317.0,717331.0,717338.0,717362.0,717387.0,717408.0
717224,2023-07-28,SD,717246.0,717258.0,717276.0,717288.0,717299.0,717317.0,717331.0,717338.0,717362.0,717387.0
717209,2023-07-29,SD,717224.0,717246.0,717258.0,717276.0,717288.0,717299.0,717317.0,717331.0,717338.0,717362.0
717191,2023-07-30,SD,717209.0,717224.0,717246.0,717258.0,717276.0,717288.0,717299.0,717317.0,717331.0,717338.0
717179,2023-07-31,SD,717191.0,717209.0,717224.0,717246.0,717258.0,717276.0,717288.0,717299.0,717317.0,717331.0
717169,2023-08-01,SD,717179.0,717191.0,717209.0,717224.0,717246.0,717258.0,717276.0,717288.0,717299.0,717317.0
717158,2023-08-02,SD,717169.0,717179.0,717191.0,717209.0,717224.0,717246.0,717258.0,717276.0,717288.0,717299.0
717129,2023-08-04,SD,717158.0,717169.0,717179.0,717191.0,717209.0,717224.0,717246.0,717258.0,717276.0,717288.0
717112,2023-08-05,SD,717129.0,717158.0,717169.0,717179.0,717191.0,717209.0,717224.0,717246.0,717258.0,717276.0
717093,2023-08-06,SD,717112.0,717129.0,717158.0,717169.0,717179.0,717191.0,717209.0,717224.0,717246.0,717258.0
717094,2023-08-07,SD,717093.0,717112.0,717129.0,717158.0,717169.0,717179.0,717191.0,717209.0,717224.0,717246.0
717072,2023-08-08,SD,717094.0,717093.0,717112.0,717129.0,717158.0,717169.0,717179.0,717191.0,717209.0,717224.0
717055,2023-08-09,SD,717072.0,717094.0,717093.0,717112.0,717129.0,717158.0,717169.0,717179.0,717191.0,717209.0
717035,2023-08-11,SD,717055.0,717072.0,717094.0,717093.0,717112.0,717129.0,717158.0,717169.0,717179.0,717191.0
717020,2023-08-12,SD,717035.0,717055.0,717072.0,717094.0,717093.0,717112.0,717129.0,717158.0,717169.0,717179.0
717003,2023-08-13,SD,717020.0,717035.0,717055.0,717072.0,717094.0,717093.0,717112.0,717129.0,717158.0,717169.0
716996,2023-08-14,SD,717003.0,717020.0,717035.0,717055.0,717072.0,717094.0,717093.0,717112.0,717129.0,717158.0
716980,2023-08-15,SD,716996.0,717003.0,717020.0,717035.0,717055.0,717072.0,717094.0,717093.0,717112.0,717129.0
716965,2023-08-16,SD,716980.0,716996.0,717003.0,717020.0,717035.0,717055.0,717072.0,717094.0,717093.0,717112.0
716957,2023-08-17,SD,716965.0,716980.0,716996.0,717003.0,717020.0,717035.0,717055.0,717072.0,717094.0,717093.0
716942,2023-08-18,SD,716957.0,716965.0,716980.0,716996.0,717003.0,717020.0,717035.0,717055.0,717072.0,717094.0
716919,2023-08-19,SD,716942.0,716957.0,716965.0,716980.0,716996.0,717003.0,717020.0,717035.0,717055.0,717072.0
716931,2023-08-19,SD,716919.0,716942.0,716957.0,716965.0,716980.0,716996.0,717003.0,717020.0,717035.0,717055.0
716907,2023-08-21,SD,716931.0,716919.0,716942.0,716957.0,716965.0,716980.0,716996.0,717003.0,717020.0,717035.0
716887,2023-08-22,SD,716907.0,716931.0,716919.0,716942.0,716957.0,716965.0,716980.0,716996.0,717003.0,717020.0
716883,2023-08-23,SD,716887.0,716907.0,716931.0,716919.0,716942.0,716957.0,716965.0,716980.0,716996.0,717003.0
716857,2023-08-25,SD,716883.0,716887.0,716907.0,716931.0,716919.0,716942.0,716957.0,716965.0,716980.0,716996.0
716838,2023-08-26,SD,716857.0,716883.0,716887.0,716907.0,716931.0,716919.0,716942.0,716957.0,716965.0,716980.0
716822,2023-08-27,SD,716838.0,716857.0,716883.0,716887.0,716907.0,716931.0,716919.0,716942.0,716957.0,716965.0
716809,2023-08-28,SD,716822.0,716838.0,716857.0,716883.0,716887.0,716907.0,716931.0,716919.0,716942.0,716957.0
716797,2023-08-29,SD,716809.0,716822.0,716838.0,716857.0,716883.0,716887.0,716907.0,716931.0,716919.0,716942.0
716782,2023-08-30,SD,716797.0,716809.0,716822.0,716838.0,716857.0,716883.0,716887.0,716907.0,716931.0,716919.0
716777,2023-08-31,SD,716782.0,716797.0,716809.0,716822.0,716838.0,716857.0,716883.0,716887.0,716907.0,716931.0
716761,2023-09-01,SD,716777.0,716782.0,716797.0,716809.0,716822.0,716838.0,716857.0,716883.0,716887.0,716907.0
716743,2023-09-02,SD,716761.0,716777.0,716782.0,716797.0,716809.0,716822.0,716838.0,716857.0,716883.0,716887.0
716728,2023-09-03,SD,716743.0,716761.0,716777.0,716782.0,716797.0,716809.0,716822.0,716838.0,716857.0,716883.0
716720,2023-09-04,SD,716728.0,716743.0,716761.0,716777.0,716782.0,716797.0,716809.0,716822.0,716838.0,716857.0
716703,2023-09-05,SD,716720.0,716728.0,716743.0,716761.0,716777.0,716782.0,716797.0,716809.0,716822.0,716838.0
716691,2023-09-06,SD,716703.0,716720.0,716728.0,716743.0,716761.0,716777.0,716782.0,716797.0,716809.0,716822.0
716669,2023-09-08,SD,716691.0,716703.0,716720.0,716728.0,716743.0,716761.0,716777.0,716782.0,716797.0,716809.0
716649,2023-09-09,SD,716669.0,716691.0,716703.0,716720.0,716728.0,716743.0,716761.0,716777.0,716782.0,716797.0
716640,2023-09-10,SD,716649.0,716669.0,716691.0,716703.0,716720.0,716728.0,716743.0,716761.0,716777.0,716782.0
716622,2023-09-11,SD,716640.0,716649.0,716669.0,716691.0,716703.0,716720.0,716728.0,716743.0,716761.0,716777.0
716608,2023-09-12,SD,716622.0,716640.0,716649.0,716669.0,716691.0,716703.0,716720.0,716728.0,716743.0,716761.0
716589,2023-09-13,SD,716608.0,716622.0,716640.0,716649.0,716669.0,716691.0,716703.0,716720.0,716728.0,716743.0
716569,2023-09-15,SD,716589.0,716608.0,716622.0,716640.0,716649.0,716669.0,716691.0,716703.0,716720.0,716728.0
716564,2023-09-16,SD,716569.0,716589.0,716608.0,716622.0,716640.0,716649.0,716669.0,716691.0,716703.0,716720.0
716538,2023-09-17,SD,716564.0,716569.0,716589.0,716608.0,716622.0,716640.0,716649.0,716669.0,716691.0,716703.0
716526,2023-09-18,SD,716538.0,716564.0,716569.0,716589.0,716608.0,716622.0,716640.0,716649.0,716669.0,716691.0
716516,2023-09-19,SD,716526.0,716538.0,716564.0,716569.0,716589.0,716608.0,716622.0,716640.0,716649.0,716669.0
716500,2023-09-20,SD,716516.0,716526.0,716538.0,716564.0,716569.0,716589.0,716608.0,716622.0,716640.0,716649.0
716476,2023-09-22,SD,716500.0,716516.0,716526.0,716538.0,716564.0,716569.0,716589.0,716608.0,716622.0,716640.0
716457,2023-09-23,SD,716476.0,716500.0,716516.0,716526.0,716538.0,716564.0,716569.0,716589.0,716608.0,716622.0
716444,2023-09-24,SD,716457.0,716476.0,716500.0,716516.0,716526.0,716538.0,716564.0,716569.0,716589.0,716608.0
716441,2023-09-25,SD,716444.0,716457.0,716476.0,716500.0,716516.0,716526.0,716538.0,716564.0,716569.0,716589.0
716437,2023-09-26,SD,716441.0,716444.0,716457.0,716476.0,716500.0,716516.0,716526.0,716538.0,716564.0,716569.0
716426,2023-09-27,SD,716437.0,716441.0,716444.0,716457.0,716476.0,716500.0,716516.0,716526.0,716538.0,716564.0
716391,2023-09-29,SD,716426.0,716437.0,716441.0,716444.0,716457.0,716476.0,716500.0,716516.0,716526.0,716538.0
716374,2023-09-30,SD,716391.0,716426.0,716437.0,716441.0,716444.0,716457.0,716476.0,716500.0,716516.0,716526.0
716356,2023-10-01,SD,716374.0,716391.0,716426.0,716437.0,716441.0,716444.0,716457.0,716476.0,716500.0,716516.0
718767,2023-03-30,SEA,,,,,,,,,,
718763,2023-03-31,SEA,718767.0,,,,,,,,,
718746,2023-04-01,SEA,718763.0,718767.0,,,,,,,,
718735,2023-04-02,SEA,718746.0,718763.0,718767.0,,,,,,,
718720,2023-04-03,SEA,718735.0,718746.0,718763.0,718767.0,,,,,,
718706,2023-04-04,SEA,718720.0,718735.0,718746.0,718763.0,718767.0,,,,,
718691,2023-04-05,SEA,718706.0,718720.0,718735.0,718746.0,718763.0,718767.0,,,,
718677,2023-04-07,SEA,718691.0,718706.0,718720.0,718735.0,718746.0,718763.0,718767.0,,,
718663,2023-04-08,SEA,718677.0,718691.0,718706.0,718720.0,718735.0,718746.0,718763.0,718767.0,,
718646,2023-04-09,SEA,718663.0,718677.0,718691.0,718706.0,718720.0,718735.0,718746.0,718763.0,718767.0,
718628,2023-04-10,SEA,718646.0,718663.0,718677.0,718691.0,718706.0,718720.0,718735.0,718746.0,718763.0,718767.0
718617,2023-04-11,SEA,718628.0,718646.0,718663.0,718677.0,718691.0,718706.0,718720.0,718735.0,718746.0,718763.0
718606,2023-04-12,SEA,718617.0,718628.0,718646.0,718663.0,718677.0,718691.0,718706.0,718720.0,718735.0,718746.0
718577,2023-04-14,SEA,718606.0,718617.0,718628.0,718646.0,718663.0,718677.0,718691.0,718706.0,718720.0,718735.0
718561,2023-04-15,SEA,718577.0,718606.0,718617.0,718628.0,718646.0,718663.0,718677.0,718691.0,718706.0,718720.0
718545,2023-04-16,SEA,718561.0,718577.0,718606.0,718617.0,718628.0,718646.0,718663.0,718677.0,718691.0,718706.0
718534,2023-04-17,SEA,718545.0,718561.0,718577.0,718606.0,718617.0,718628.0,718646.0,718663.0,718677.0,718691.0
718517,2023-04-18,SEA,718534.0,718545.0,718561.0,718577.0,718606.0,718617.0,718628.0,718646.0,718663.0,718677.0
718502,2023-04-19,SEA,718517.0,718534.0,718545.0,718561.0,718577.0,718606.0,718617.0,718628.0,718646.0,718663.0
718481,2023-04-21,SEA,718502.0,718517.0,718534.0,718545.0,718561.0,718577.0,718606.0,718617.0,718628.0,718646.0
718464,2023-04-22,SEA,718481.0,718502.0,718517.0,718534.0,718545.0,718561.0,718577.0,718606.0,718617.0,718628.0
718450,2023-04-23,SEA,718464.0,718481.0,718502.0,718517.0,718534.0,718545.0,718561.0,718577.0,718606.0,718617.0
718430,2023-04-25,SEA,718450.0,718464.0,718481.0,718502.0,718517.0,718534.0,718545.0,718561.0,718577.0,718606.0
718415,2023-04-26,SEA,718430.0,718450.0,718464.0,718481.0,718502.0,718517.0,718534.0,718545.0,718561.0,718577.0
718404,2023-04-27,SEA,718415.0,718430.0,718450.0,718464.0,718481.0,718502.0,718517.0,718534.0,718545.0,718561.0
718392,2023-04-28,SEA,718404.0,718415.0,718430.0,718450.0,718464.0,718481.0,718502.0,718517.0,718534.0,718545.0
718379,2023-04-29,SEA,718392.0,718404.0,718415.0,718430.0,718450.0,718464.0,718481.0,718502.0,718517.0,718534.0
718363,2023-04-30,SEA,718379.0,718392.0,718404.0,718415.0,718430.0,718450.0,718464.0,718481.0,718502.0,718517.0
718332,2023-05-02,SEA,718363.0,718379.0,718392.0,718404.0,718415.0,718430.0,718450.0,718464.0,718481.0,718502.0
718319,2023-05-03,SEA,718332.0,718363.0,718379.0,718392.0,718404.0,718415.0,718430.0,718450.0,718464.0,718481.0
718304,2023-05-04,SEA,718319.0,718332.0,718363.0,718379.0,718392.0,718404.0,718415.0,718430.0,718450.0,718464.0
718297,2023-05-05,SEA,718304.0,718319.0,718332.0,718363.0,718379.0,718392.0,718404.0,718415.0,718430.0,718450.0
718274,2023-05-06,SEA,718297.0,718304.0,718319.0,718332.0,718363.0,718379.0,718392.0,718404.0,718415.0,718430.0
718265,2023-05-07,SEA,718274.0,718297.0,718304.0,718319.0,718332.0,718363.0,718379.0,718392.0,718404.0,718415.0
718251,2023-05-08,SEA,718265.0,718274.0,718297.0,718304.0,718319.0,718332.0,718363.0,718379.0,718392.0,718404.0
718239,2023-05-09,SEA,718251.0,718265.0,718274.0,718297.0,718304.0,718319.0,718332.0,718363.0,718379.0,718392.0
718229,2023-05-10,SEA,718239.0,718251.0,718265.0,718274.0,718297.0,718304.0,718319.0,718332.0,718363.0,718379.0
718208,2023-05-12,SEA,718229.0,718239.0,718251.0,718265.0,718274.0,718297.0,718304.0,718319.0,718332.0,718363.0
718194,2023-05-13,SEA,718208.0,718229.0,718239.0,718251.0,718265.0,718274.0,718297.0,718304.0,718319.0,718332.0
718173,2023-05-14,SEA,718194.0,718208.0,718229.0,718239.0,718251.0,718265.0,718274.0,718297.0,718304.0,718319.0
718163,2023-05-15,SEA,718173.0,718194.0,718208.0,718229.0,718239.0,718251.0,718265.0,718274.0,718297.0,718304.0
718149,2023-05-16,SEA,718163.0,718173.0,718194.0,718208.0,718229.0,718239.0,718251.0,718265.0,718274.0,718297.0
718133,2023-05-17,SEA,718149.0,718163.0,718173.0,718194.0,718208.0,718229.0,718239.0,718251.0,718265.0,718274.0
718110,2023-05-19,SEA,718133.0,718149.0,718163.0,718173.0,718194.0,718208.0,718229.0,718239.0,718251.0,718265.0
718094,2023-05-20,SEA,718110.0,718133.0,718149.0,718163.0,718173.0,718194.0,718208.0,718229.0,718239.0,718251.0
718090,2023-05-21,SEA,718094.0,718110.0,718133.0,718149.0,718163.0,718173.0,718194.0,718208.0,718229.0,718239.0
718062,2023-05-22,SEA,718090.0,718094.0,718110.0,718133.0,718149.0,718163.0,718173.0,718194.0,718208.0,718229.0
718050,2023-05-23,SEA,718062.0,718090.0,718094.0,718110.0,718133.0,718149.0,718163.0,718173.0,718194.0,718208.0
718037,2023-05-24,SEA,718050.0,718062.0,718090.0,718094.0,718110.0,718133.0,718149.0,718163.0,718173.0,718194.0
718025,2023-05-25,SEA,718037.0,718050.0,718062.0,718090.0,718094.0,718110.0,718133.0,718149.0,718163.0,718173.0
718012,2023-05-26,SEA,718025.0,718037.0,718050.0,718062.0,718090.0,718094.0,718110.0,718133.0,718149.0,718163.0
718004,2023-05-27,SEA,718012.0,718025.0,718037.0,718050.0,718062.0,718090.0,718094.0,718110.0,718133.0,718149.0
717983,2023-05-28,SEA,718004.0,718012.0,718025.0,718037.0,718050.0,718062.0,718090.0,718094.0,718110.0,718133.0
717969,2023-05-29,SEA,717983.0,718004.0,718012.0,718025.0,718037.0,718050.0,718062.0,718090.0,718094.0,718110.0
717952,2023-05-30,SEA,717969.0,717983.0,718004.0,718012.0,718025.0,718037.0,718050.0,718062.0,718090.0,718094.0
717939,2023-05-31,SEA,717952.0,717969.0,717983.0,718004.0,718012.0,718025.0,718037.0,718050.0,718062.0,718090.0
717922,2023-06-02,SEA,717939.0,717952.0,717969.0,717983.0,718004.0,718012.0,718025.0,718037.0,718050.0,718062.0
717912,2023-06-03,SEA,717922.0,717939.0,717952.0,717969.0,717983.0,718004.0,718012.0,718025.0,718037.0,718050.0
717894,2023-06-04,SEA,717912.0,717922.0,717939.0,717952.0,717969.0,717983.0,718004.0,718012.0,718025.0,718037.0
717864,2023-06-06,SEA,717894.0,717912.0,717922.0,717939.0,717952.0,717969.0,717983.0,718004.0,718012.0,718025.0
717863,2023-06-07,SEA,717864.0,717894.0,717912.0,717922.0,717939.0,717952.0,717969.0,717983.0,718004.0,718012.0
717824,2023-06-09,SEA,717863.0,717864.0,717894.0,717912.0,717922.0,717939.0,717952.0,717969.0,717983.0,718004.0
717809,2023-06-10,SEA,717824.0,717863.0,717864.0,717894.0,717912.0,717922.0,717939.0,717952.0,717969.0,717983.0
717799,2023-06-11,SEA,717809.0,717824.0,717863.0,717864.0,717894.0,717912.0,717922.0,717939.0,717952.0,717969.0
717786,2023-06-12,SEA,717799.0,717809.0,717824.0,717863.0,717864.0,717894.0,717912.0,717922.0,717939.0,717952.0
717773,2023-06-13,SEA,717786.0,717799.0,717809.0,717824.0,717863.0,717864.0,717894.0,717912.0,717922.0,717939.0
717759,2023-06-14,SEA,717773.0,717786.0,717799.0,717809.0,717824.0,717863.0,717864.0,717894.0,717912.0,717922.0
717733,2023-06-16,SEA,717759.0,717773.0,717786.0,717799.0,717809.0,717824.0,717863.0,717864.0,717894.0,717912.0
717722,2023-06-17,SEA,717733.0,717759.0,717773.0,717786.0,717799.0,717809.0,717824.0,717863.0,717864.0,717894.0
717704,2023-06-18,SEA,717722.0,717733.0,717759.0,717773.0,717786.0,717799.0,717809.0,717824.0,717863.0,717864.0
717684,2023-06-20,SEA,717704.0,717722.0,717733.0,717759.0,717773.0,717786.0,717799.0,717809.0,717824.0,717863.0
717666,2023-06-21,SEA,717684.0,717704.0,717722.0,717733.0,717759.0,717773.0,717786.0,717799.0,717809.0,717824.0
717652,2023-06-22,SEA,717666.0,717684.0,717704.0,717722.0,717733.0,717759.0,717773.0,717786.0,717799.0,717809.0
717651,2023-06-23,SEA,717652.0,717666.0,717684.0,717704.0,717722.0,717733.0,717759.0,717773.0,717786.0,717799.0
717628,2023-06-24,SEA,717651.0,717652.0,717666.0,717684.0,717704.0,717722.0,717733.0,717759.0,717773.0,717786.0
717627,2023-06-25,SEA,717628.0,717651.0,717652.0,717666.0,717684.0,717704.0,717722.0,717733.0,717759.0,717773.0
717602,2023-06-26,SEA,717627.0,717628.0,717651.0,717652.0,717666.0,717684.0,717704.0,717722.0,717733.0,717759.0
717590,2023-06-27,SEA,717602.0,717627.0,717628.0,717651.0,717652.0,717666.0,717684.0,717704.0,717722.0,717733.0
717587,2023-06-28,SEA,717590.0,717602.0,717627.0,717628.0,717651.0,717652.0,717666.0,717684.0,717704.0,717722.0
717548,2023-06-30,SEA,717587.0,717590.0,717602.0,717627.0,717628.0,717651.0,717652.0,717666.0,717684.0,717704.0
717534,2023-07-01,SEA,717548.0,717587.0,717590.0,717602.0,717627.0,717628.0,717651.0,717652.0,717666.0,717684.0
717519,2023-07-02,SEA,717534.0,717548.0,717587.0,717590.0,717602.0,717627.0,717628.0,717651.0,717652.0,717666.0
717516,2023-07-03,SEA,717519.0,717534.0,717548.0,717587.0,717590.0,717602.0,717627.0,717628.0,717651.0,717652.0
717509,2023-07-04,SEA,717516.0,717519.0,717534.0,717548.0,717587.0,717590.0,717602.0,717627.0,717628.0,717651.0
717490,2023-07-05,SEA,717509.0,717516.0,717519.0,717534.0,717548.0,717587.0,717590.0,717602.0,717627.0,717628.0
717467,2023-07-06,SEA,717490.0,717509.0,717516.0,717519.0,717534.0,717548.0,717587.0,717590.0,717602.0,717627.0
717453,2023-07-07,SEA,717467.0,717490.0,717509.0,717516.0,717519.0,717534.0,717548.0,717587.0,717590.0,717602.0
717440,2023-07-08,SEA,717453.0,717467.0,717490.0,717509.0,717516.0,717519.0,717534.0,717548.0,717587.0,717590.0
717430,2023-07-09,SEA,717440.0,717453.0,717467.0,717490.0,717509.0,717516.0,717519.0,717534.0,717548.0,717587.0
717406,2023-07-14,SEA,717430.0,717440.0,717453.0,717467.0,717490.0,717509.0,717516.0,717519.0,717534.0,717548.0
717390,2023-07-15,SEA,717406.0,717430.0,717440.0,717453.0,717467.0,717490.0,717509.0,717516.0,717519.0,717534.0
717373,2023-07-16,SEA,717390.0,717406.0,717430.0,717440.0,717453.0,717467.0,717490.0,717509.0,717516.0,717519.0
717365,2023-07-17,SEA,717373.0,717390.0,717406.0,717430.0,717440.0,717453.0,717467.0,717490.0,717509.0,717516.0
717350,2023-07-18,SEA,717365.0,717373.0,717390.0,717406.0,717430.0,717440.0,717453.0,717467.0,717490.0,717509.0
717335,2023-07-19,SEA,717350.0,717365.0,717373.0,717390.0,717406.0,717430.0,717440.0,717453.0,717467.0,717490.0
717327,2023-07-20,SEA,717335.0,717350.0,717365.0,717373.0,717390.0,717406.0,717430.0,717440.0,717453.0,717467.0
717311,2023-07-21,SEA,717327.0,717335.0,717350.0,717365.0,717373.0,717390.0,717406.0,717430.0,717440.0,717453.0
