game_pk,pitcher,np,ip,k,hits,bb
717176,675911,110.0,7.0,9.0,5.0,2.0
717177,547943,80.0,6.0,3.0,9.0,1.0
717178,670912,99.0,7.0,5.0,6.0,2.0
717180,502171,84.0,6.0,4.0,4.0,1.0
717182,645261,101.0,8.0,5.0,4.0,1.0
717183,680686,81.0,4.0,3.0,4.0,3.0
717152,641540,102.0,8.0,11.0,3.0,1.0
717153,592767,88.0,5.0,7.0,6.0,0.0
717154,664062,84.0,5.0,3.0,5.0,2.0
717155,641712,94.0,7.0,7.0,2.0,3.0
717156,666142,94.0,6.0,8.0,7.0,1.0
717157,579328,91.0,6.0,3.0,6.0,1.0
717158,607536,98.0,6.0,6.0,7.0,1.0
717159,666129,95.0,6.0,5.0,6.0,2.0
717160,543037,91.0,7.0,8.0,4.0,2.0
717161,669302,104.0,6.0,5.0,5.0,3.0
717162,669022,89.0,6.0,5.0,3.0,2.0
717163,669854,77.0,4.0,3.0,5.0,4.0
717164,657277,105.0,7.0,5.0,4.0,1.0
717165,630023,75.0,6.0,5.0,6.0,1.0
717166,674370,59.0,4.0,3.0,3.0,1.0
717137,628711,68.0,5.0,5.0,3.0,1.0
717142,657376,82.0,5.0,4.0,4.0,1.0
717143,605288,95.0,6.0,5.0,4.0,2.0
717144,660271,59.0,4.0,4.0,3.0,1.0
717145,669461,93.0,6.0,1.0,6.0,2.0
717146,592791,92.0,6.0,5.0,7.0,2.0
717147,456501,100.0,7.0,4.0,5.0,2.0
717148,663903,100.0,8.0,4.0,3.0,0.0
717149,453286,105.0,6.0,9.0,7.0,2.0
717150,592332,103.0,5.0,6.0,8.0,2.0
717151,518397,7.0,0.6699999999999999,0.0,1.0,0.0
717127,425794,75.0,3.0,5.0,9.0,2.0
717128,641927,104.0,5.0,3.0,6.0,0.0
717129,506433,82.0,7.0,4.0,5.0,0.0
717130,672282,93.0,4.0,4.0,9.0,2.0
717131,607067,90.0,4.0,2.0,8.0,3.0
717132,671106,96.0,6.0,5.0,4.0,4.0
717133,656756,80.0,7.0,6.0,6.0,1.0
717134,665152,87.0,6.0,4.0,2.0,4.0
717135,681857,92.0,5.0,3.0,5.0,3.0
717136,572020,94.0,5.0,4.0,9.0,2.0
717138,622663,87.0,5.0,4.0,5.0,3.0
717139,668933,106.0,8.0,5.0,5.0,2.0
717140,605400,100.0,6.0,8.0,8.0,1.0
717141,543294,72.0,4.0,3.0,8.0,0.0
717109,542881,80.0,5.0,6.0,2.0,3.0
717112,605483,108.0,5.0,8.0,4.0,4.0
717114,502043,98.0,7.0,9.0,4.0,1.0
717115,592789,83.0,6.0,3.0,9.0,0.0
717116,669203,107.0,6.0,5.0,2.0,4.0
717117,621112,105.0,6.0,7.0,2.0,3.0
717118,628317,87.0,6.0,7.0,2.0,0.0
717119,571927,103.0,6.0,6.0,5.0,2.0
717120,671096,105.0,6.0,3.0,9.0,5.0
717121,665871,83.0,4.0,3.0,5.0,2.0
717122,669373,88.0,6.0,6.0,6.0,1.0
717123,650911,86.0,5.0,7.0,6.0,1.0
717124,592351,77.0,6.0,6.0,7.0,2.0
717125,670167,17.0,1.0,1.0,1.0,0.0
717126,641482,64.0,4.0,8.0,1.0,1.0
717093,448179,77.0,3.0,4.0,5.0,1.0
717098,657006,110.0,6.0,7.0,8.0,4.0
717099,668868,60.0,4.0,8.0,2.0,1.0
717100,665622,88.0,4.0,3.0,5.0,5.0
717101,681217,100.0,7.0,12.0,4.0,1.0
717102,571760,81.0,6.0,4.0,4.0,2.0
717103,666159,93.0,6.0,3.0,9.0,1.0
717104,680689,66.0,3.0,2.0,4.0,3.0
717105,605540,85.0,5.0,9.0,4.0,0.0
717106,572971,74.0,5.0,0.0,8.0,2.0
717107,680694,87.0,5.0,5.0,3.0,5.0
717108,675540,65.0,5.0,4.0,4.0,0.0
717110,607074,58.0,3.0,5.0,3.0,2.0
717111,657514,24.0,1.0,2.0,2.0,0.0
717113,592836,95.0,7.0,2.0,7.0,1.0
717081,686610,92.0,6.0,7.0,6.0,1.0
717086,642547,94.0,7.0,13.0,1.0,0.0
717087,668909,90.0,7.0,12.0,1.0,1.0
717088,656302,104.0,6.0,6.0,1.0,7.0
717089,678394,99.0,7.0,2.0,6.0,2.0
717090,663776,99.0,7.0,8.0,5.0,1.0
717091,666214,71.0,3.0,2.0,10.0,1.0
717092,673540,85.0,6.0,6.0,7.0,2.0
717094,607625,71.0,4.0,2.0,8.0,2.0
717095,674370,51.0,4.0,3.0,4.0,0.0
717097,682227,89.0,7.0,9.0,3.0,0.0
717068,608337,101.0,6.0,7.0,3.0,3.0
717069,676664,86.0,4.0,6.0,9.0,1.0
717072,669302,100.0,7.0,12.0,1.0,0.0
717073,694297,88.0,5.0,5.0,6.0,2.0
717074,676440,100.0,7.0,6.0,6.0,0.0
717075,657053,106.0,5.0,9.0,6.0,5.0
717076,593958,102.0,7.0,5.0,4.0,3.0
717077,676710,78.0,4.0,6.0,7.0,2.0
717078,489119,85.0,6.0,2.0,2.0,3.0
717079,656605,91.0,5.0,4.0,9.0,0.0
717080,471911,75.0,5.0,5.0,3.0,2.0
717082,554430,95.0,6.0,6.0,7.0,0.0
717083,596133,89.0,5.0,6.0,5.0,1.0
717084,680570,93.0,6.0,4.0,6.0,2.0
717085,621107,99.0,7.0,8.0,5.0,0.0
717096,624133,95.0,6.0,5.0,6.0,2.0
717054,605182,86.0,6.0,6.0,3.0,3.0
717055,676106,87.0,5.0,3.0,2.0,3.0
717057,518876,83.0,7.0,2.0,6.0,1.0
717058,682990,86.0,4.0,4.0,9.0,1.0
717059,601713,90.0,5.0,8.0,4.0,2.0
717060,671106,87.0,5.0,3.0,4.0,3.0
717061,656412,85.0,5.0,5.0,4.0,2.0
717062,656849,62.0,4.0,5.0,4.0,2.0
717063,643493,34.0,2.0,2.0,0.0,1.0
717064,656222,32.0,3.0,1.0,3.0,1.0
717065,605288,67.0,5.0,5.0,5.0,1.0
717066,547179,124.0,9.0,5.0,0.0,4.0
717067,656427,98.0,5.0,8.0,6.0,1.0
717070,668933,103.0,7.0,7.0,3.0,1.0
717071,660271,97.0,6.0,5.0,3.0,3.0
717045,477132,67.0,5.0,4.0,3.0,0.0
717048,641793,73.0,6.0,5.0,7.0,0.0
717049,605400,105.0,6.0,6.0,5.0,1.0
717050,681857,94.0,6.0,8.0,2.0,3.0
717051,572020,98.0,6.0,6.0,6.0,0.0
717052,592789,87.0,6.0,5.0,6.0,2.0
717053,665152,91.0,7.0,5.0,6.0,2.0
717056,663559,86.0,4.0,3.0,8.0,2.0
717031,518397,18.0,1.0,2.0,0.0,1.0
717032,458681,94.0,5.0,9.0,4.0,1.0
717034,622491,101.0,6.0,8.0,2.0,2.0
717035,669194,73.0,3.0,2.0,7.0,1.0
717036,656629,96.0,5.0,4.0,5.0,5.0
717037,434378,95.0,6.0,7.0,6.0,0.0
717038,650644,91.0,5.0,2.0,7.0,1.0
717039,669395,22.0,0.6699999999999999,0.0,0.0,3.0
717040,656731,84.0,6.0,3.0,9.0,1.0
717041,621244,91.0,5.0,3.0,9.0,0.0
717042,519242,58.0,5.0,7.0,1.0,0.0
717043,672851,63.0,3.0,3.0,2.0,2.0
717044,650911,107.0,6.0,5.0,6.0,3.0
717046,670912,93.0,5.0,4.0,5.0,2.0
717047,666200,73.0,4.0,2.0,9.0,1.0
717017,664062,91.0,6.0,6.0,3.0,0.0
717018,669923,103.0,9.0,7.0,3.0,0.0
717019,666142,93.0,5.0,5.0,6.0,4.0
717020,668678,98.0,6.0,8.0,4.0,1.0
717021,500779,104.0,6.0,4.0,4.0,3.0
717022,641585,100.0,7.0,5.0,4.0,1.0
717023,669947,97.0,7.0,5.0,6.0,3.0
717024,542888,43.0,2.0,3.0,2.0,1.0
717025,645261,116.0,9.0,10.0,5.0,2.0
717026,605135,99.0,6.0,6.0,4.0,2.0
717028,592836,94.0,5.0,2.0,3.0,6.0
717029,502171,92.0,5.0,3.0,9.0,2.0
717030,663623,99.0,7.0,6.0,7.0,0.0
717033,678394,90.0,5.0,5.0,9.0,0.0
718371,660593,109.0,5.0,4.0,8.0,4.0
717003,694297,92.0,6.0,8.0,9.0,2.0
717004,664353,80.0,6.0,7.0,3.0,0.0
717005,682243,85.0,6.0,2.0,5.0,2.0
717006,656302,97.0,7.0,7.0,5.0,1.0
717007,628711,88.0,7.0,12.0,4.0,0.0
717008,657277,107.0,9.0,6.0,6.0,1.0
717009,624133,92.0,7.0,8.0,6.0,3.0
717010,621107,82.0,3.0,3.0,9.0,1.0
717011,691587,82.0,4.0,5.0,4.0,2.0
717012,547943,86.0,5.0,3.0,2.0,2.0
717013,673540,107.0,6.0,7.0,4.0,2.0
717014,676710,73.0,5.0,2.0,3.0,1.0
717015,656605,91.0,6.0,7.0,5.0,3.0
717016,592866,92.0,5.0,4.0,6.0,2.0
717027,656578,78.0,4.0,5.0,5.0,2.0
716994,663903,106.0,8.0,8.0,2.0,1.0
716995,571945,99.0,7.0,4.0,5.0,3.0
716996,506433,81.0,7.0,6.0,8.0,1.0
716997,453286,100.0,7.0,10.0,1.0,1.0
716998,623167,83.0,6.0,6.0,5.0,1.0
716999,676254,39.0,2.0,4.0,2.0,1.0
717000,666129,75.0,5.0,1.0,4.0,2.0
717001,608331,83.0,7.0,2.0,8.0,1.0
717002,471911,88.0,3.0,5.0,4.0,3.0
716978,621389,80.0,5.0,2.0,6.0,2.0
716979,676272,74.0,6.0,4.0,1.0,1.0
716980,608379,77.0,5.0,5.0,3.0,1.0
716981,543475,91.0,5.0,3.0,9.0,1.0
716983,641927,87.0,5.0,6.0,4.0,3.0
716984,641712,101.0,7.0,3.0,5.0,1.0
716985,656756,91.0,6.0,9.0,6.0,0.0
716986,543294,98.0,6.0,4.0,7.0,2.0
716987,693821,94.0,7.0,3.0,1.0,3.0
716988,656849,91.0,4.0,5.0,3.0,6.0
716989,596001,62.0,4.0,7.0,2.0,1.0
716990,579328,84.0,6.0,7.0,4.0,0.0
716991,456501,96.0,6.0,3.0,7.0,2.0
716992,668933,102.0,7.0,2.0,7.0,2.0
716993,680686,83.0,4.0,4.0,5.0,3.0
716962,477132,71.0,5.0,2.0,3.0,2.0
716963,663704,17.0,1.0,2.0,3.0,0.0
716965,605483,92.0,6.0,5.0,3.0,2.0
716967,592332,84.0,6.0,4.0,7.0,3.0
716968,665871,81.0,6.0,4.0,4.0,1.0
716969,669461,92.0,5.0,5.0,10.0,3.0
716970,450203,94.0,6.0,10.0,4.0,1.0
716971,592351,92.0,7.0,4.0,6.0,2.0
716972,666200,84.0,4.0,3.0,8.0,3.0
716973,671096,84.0,5.0,5.0,6.0,0.0
716974,656731,95.0,5.0,5.0,5.0,4.0
716975,676254,20.0,0.6699999999999999,2.0,1.0,1.0
716976,628317,87.0,5.0,6.0,7.0,1.0
716977,596295,93.0,6.0,1.0,7.0,3.0
716982,669022,85.0,7.0,7.0,1.0,2.0
716957,448179,56.0,5.0,3.0,2.0,1.0
716958,425794,93.0,6.0,2.0,4.0,3.0
716961,458681,87.0,7.0,3.0,4.0,1.0
716964,672582,84.0,4.0,6.0,5.0,2.0
716966,571578,96.0,6.0,6.0,4.0,0.0
716942,607625,104.0,6.0,9.0,5.0,3.0
716944,660906,23.0,1.0,1.0,4.0,0.0
716945,542881,81.0,5.0,3.0,6.0,2.0
716946,664062,97.0,4.0,2.0,8.0,4.0
716947,663567,85.0,7.0,5.0,4.0,1.0
716948,641585,105.0,6.0,7.0,7.0,1.0
716949,675911,97.0,7.0,10.0,1.0,1.0
716950,571760,84.0,4.0,3.0,7.0,1.0
716951,641154,99.0,6.0,7.0,6.0,2.0
716952,668868,82.0,5.0,5.0,6.0,1.0
716953,666745,46.0,3.0,1.0,9.0,0.0
716954,664028,75.0,5.0,2.0,3.0,1.0
716955,592791,91.0,6.0,3.0,6.0,0.0
716956,668909,90.0,5.0,4.0,6.0,2.0
716959,675540,81.0,6.0,6.0,5.0,2.0
716960,672851,74.0,4.0,3.0,6.0,2.0
716909,657571,22.0,1.0,0.0,2.0,0.0
716915,681217,77.0,4.0,4.0,5.0,3.0
716919,663362,96.0,5.0,5.0,5.0,3.0
716925,663776,100.0,5.0,4.0,7.0,3.0
716926,628711,100.0,7.0,5.0,5.0,0.0
716930,686610,81.0,6.0,7.0,4.0,3.0
716931,506433,104.0,6.0,7.0,9.0,1.0
716932,664285,88.0,5.0,5.0,10.0,2.0
716933,607536,95.0,5.0,6.0,8.0,1.0
716934,630023,77.0,4.0,4.0,7.0,1.0
716935,682227,101.0,6.0,6.0,9.0,1.0
716936,543243,93.0,7.0,7.0,4.0,3.0
716937,657006,99.0,6.0,7.0,6.0,0.0
716938,641540,99.0,6.0,4.0,7.0,1.0
716939,676440,91.0,5.0,6.0,5.0,1.0
716940,571945,91.0,5.0,4.0,7.0,2.0
716941,663623,94.0,6.0,7.0,5.0,2.0
716943,543037,86.0,4.0,4.0,7.0,1.0
716914,676664,68.0,4.0,4.0,9.0,2.0
716916,623167,85.0,6.0,5.0,7.0,0.0
716917,543294,90.0,7.0,3.0,5.0,1.0
716918,453286,99.0,4.0,4.0,3.0,4.0
716920,686613,82.0,3.0,5.0,8.0,2.0
716921,641712,99.0,6.0,7.0,5.0,2.0
716922,671106,99.0,6.0,5.0,4.0,2.0
716923,572971,85.0,7.0,3.0,1.0,0.0
716924,668881,90.0,4.0,4.0,10.0,3.0
716927,608331,103.0,6.0,6.0,9.0,1.0
716928,657376,97.0,6.0,8.0,4.0,2.0
716929,592866,94.0,6.0,4.0,2.0,3.0
716904,621112,82.0,6.0,6.0,4.0,1.0
716905,657053,96.0,5.0,3.0,7.0,4.0
716906,573009,5.0,0.6699999999999999,0.0,1.0,0.0
716907,608379,94.0,6.0,7.0,5.0,2.0
716908,664299,105.0,5.0,3.0,7.0,3.0
716910,642216,94.0,5.0,4.0,9.0,1.0
716911,605400,100.0,7.0,5.0,7.0,1.0
716912,641672,45.0,3.0,1.0,2.0,1.0
716913,656412,92.0,6.0,4.0,3.0,2.0
716887,605483,96.0,6.0,8.0,6.0,2.0
716888,666204,16.0,1.0,0.0,0.0,0.0
716889,668678,90.0,6.0,11.0,7.0,1.0
716891,693821,90.0,6.0,3.0,2.0,2.0
716892,608337,100.0,6.0,9.0,5.0,2.0
716893,605182,97.0,5.0,4.0,6.0,4.0
716894,489119,89.0,5.0,4.0,5.0,1.0
716895,434378,96.0,6.0,9.0,5.0,1.0
716896,681857,97.0,5.0,7.0,4.0,3.0
716897,592789,95.0,6.0,4.0,4.0,1.0
716898,641793,80.0,6.0,6.0,7.0,1.0
716899,592836,89.0,5.0,7.0,6.0,2.0
716900,607074,68.0,6.0,1.0,6.0,0.0
716901,670912,97.0,5.0,5.0,4.0,1.0
716902,680570,94.0,6.0,5.0,8.0,2.0
716874,665152,94.0,6.0,5.0,5.0,0.0
716875,675540,38.0,2.0,1.0,5.0,0.0
716876,450203,109.0,7.0,11.0,2.0,1.0
716877,622663,97.0,7.0,2.0,1.0,2.0
716878,664353,100.0,5.0,1.0,8.0,3.0
716879,547179,93.0,6.0,4.0,8.0,3.0
716880,650644,80.0,6.0,9.0,4.0,0.0
716881,656629,65.0,4.0,5.0,1.0,4.0
716882,669203,99.0,6.0,5.0,8.0,1.0
716883,607625,93.0,6.0,4.0,3.0,1.0
716884,661309,41.0,3.0,3.0,3.0,0.0
716885,669373,85.0,6.0,7.0,6.0,1.0
716886,682847,90.0,4.0,5.0,7.0,5.0
716890,660271,26.0,2.0,2.0,0.0,1.0
716903,672282,94.0,5.0,3.0,7.0,2.0
716864,669947,91.0,6.0,4.0,6.0,0.0
716865,502043,95.0,8.0,8.0,6.0,1.0
716867,641154,91.0,5.0,4.0,10.0,1.0
716868,518876,86.0,7.0,12.0,1.0,0.0
716869,542888,25.0,2.0,2.0,2.0,0.0
716870,642239,25.0,1.0,1.0,2.0,0.0
716871,668909,96.0,5.0,5.0,8.0,2.0
716872,650633,50.0,3.0,3.0,1.0,2.0
716873,641585,81.0,3.0,3.0,11.0,2.0
716850,543243,81.0,7.0,4.0,6.0,0.0
716851,694297,86.0,6.0,5.0,3.0,1.0
716852,657277,92.0,6.0,1.0,6.0,1.0
716853,682243,83.0,4.0,6.0,6.0,1.0
716854,621107,103.0,6.0,11.0,7.0,1.0
716855,673540,105.0,7.0,10.0,4.0,3.0
716856,656302,96.0,5.0,6.0,9.0,5.0
716857,605540,107.0,6.0,11.0,3.0,3.0
716858,666159,80.0,7.0,3.0,1.0,0.0
716859,608344,85.0,6.0,5.0,6.0,1.0
716860,605135,100.0,6.0,5.0,7.0,1.0
716861,650911,83.0,6.0,6.0,5.0,0.0
716862,656605,93.0,8.0,6.0,4.0,1.0
716863,666129,90.0,6.0,3.0,7.0,0.0
716866,676710,86.0,6.0,7.0,4.0,1.0
716832,669302,83.0,7.0,7.0,2.0,1.0
716833,605200,86.0,6.0,5.0,5.0,2.0
716837,680694,87.0,7.0,8.0,6.0,1.0
716838,642547,94.0,6.0,9.0,2.0,3.0
716839,657746,80.0,5.0,7.0,5.0,2.0
716840,471911,49.0,2.0,1.0,7.0,0.0
716841,657053,94.0,5.0,4.0,2.0,3.0
716842,681882,25.0,2.0,3.0,0.0,0.0
716843,593958,96.0,5.0,1.0,5.0,4.0
716844,691587,76.0,6.0,7.0,3.0,1.0
716845,607192,85.0,6.0,4.0,1.0,2.0
716846,547943,70.0,6.0,5.0,4.0,0.0
716847,554430,80.0,8.0,10.0,3.0,0.0
716848,676254,31.0,2.0,3.0,1.0,2.0
716849,572020,92.0,5.0,4.0,4.0,5.0
716819,663941,70.0,5.0,5.0,3.0,1.0
716820,622491,95.0,7.0,6.0,1.0,1.0
716821,677944,84.0,6.0,5.0,3.0,0.0
716822,605288,43.0,2.0,2.0,4.0,1.0
716824,641927,73.0,4.0,4.0,5.0,1.0
716825,579328,96.0,6.0,8.0,6.0,2.0
716826,605182,95.0,7.0,10.0,1.0,2.0
716827,608638,12.0,1.0,1.0,1.0,0.0
716828,641793,92.0,6.0,4.0,4.0,1.0
716829,656849,104.0,7.0,8.0,3.0,3.0
716830,656412,95.0,5.0,2.0,7.0,4.0
716831,656557,80.0,4.0,4.0,5.0,2.0
716834,663559,88.0,5.0,3.0,7.0,1.0
716835,605400,95.0,7.0,9.0,1.0,1.0
716836,656427,84.0,6.0,3.0,7.0,0.0
716804,693433,69.0,6.0,5.0,3.0,1.0
716805,676272,86.0,6.0,4.0,7.0,2.0
716808,681857,100.0,5.0,10.0,3.0,3.0
716809,425794,93.0,6.0,1.0,8.0,3.0
716810,592791,99.0,6.0,6.0,8.0,0.0
716811,425844,76.0,5.0,1.0,6.0,2.0
716812,596295,42.0,3.0,1.0,4.0,2.0
716813,628317,66.0,4.0,3.0,7.0,1.0
716814,519242,92.0,5.0,6.0,7.0,2.0
716815,680570,96.0,6.0,6.0,1.0,1.0
716816,592332,99.0,5.0,7.0,7.0,2.0
716817,592836,92.0,6.0,6.0,8.0,1.0
716818,656731,96.0,6.0,8.0,5.0,1.0
716823,690986,91.0,7.0,11.0,3.0,2.0
716790,596133,70.0,4.0,0.0,7.0,0.0
716791,663567,87.0,5.0,2.0,9.0,0.0
716792,477132,79.0,5.0,5.0,3.0,3.0
716793,666142,108.0,7.0,9.0,3.0,1.0
716795,669373,97.0,6.0,9.0,4.0,2.0
716796,641154,97.0,6.0,5.0,8.0,3.0
716797,668868,91.0,4.0,3.0,5.0,4.0
716798,657006,111.0,6.0,8.0,6.0,1.0
716799,500779,96.0,6.0,5.0,3.0,3.0
716800,665152,93.0,7.0,5.0,6.0,0.0
716801,621244,92.0,6.0,2.0,6.0,2.0
716802,678394,82.0,5.0,2.0,4.0,2.0
716803,502171,131.0,9.0,8.0,1.0,1.0
716806,547179,88.0,6.0,5.0,8.0,2.0
716807,645261,110.0,6.0,4.0,7.0,2.0
716773,607536,93.0,6.0,3.0,8.0,1.0
716774,686752,84.0,5.0,3.0,2.0,1.0
716778,666200,96.0,6.0,8.0,1.0,2.0
716779,543294,98.0,6.0,6.0,4.0,2.0
716780,672582,84.0,6.0,3.0,5.0,2.0
716781,686839,30.0,1.0,2.0,2.0,1.0
716782,571945,98.0,6.0,2.0,7.0,2.0
716783,660593,78.0,6.0,3.0,3.0,0.0
716784,543243,81.0,7.0,5.0,3.0,1.0
716785,605135,110.0,8.0,3.0,3.0,1.0
716786,502043,89.0,5.0,2.0,9.0,0.0
716787,650911,62.0,5.0,5.0,7.0,0.0
716788,682243,94.0,6.0,5.0,7.0,0.0
716789,657277,94.0,6.0,6.0,7.0,0.0
716794,676710,46.0,3.0,1.0,7.0,1.0
716768,458681,104.0,5.0,1.0,7.0,2.0
716775,666159,81.0,6.0,4.0,2.0,2.0
716776,672851,84.0,5.0,3.0,9.0,1.0
716777,658648,77.0,3.0,5.0,6.0,2.0
716756,605200,85.0,6.0,6.0,4.0,1.0
716757,628711,92.0,5.0,4.0,9.0,2.0
716758,676664,89.0,6.0,3.0,4.0,2.0
716759,623167,87.0,6.0,0.0,7.0,1.0
716761,608379,108.0,6.0,6.0,6.0,2.0
716762,657053,94.0,6.0,6.0,5.0,2.0
716763,434378,88.0,6.0,3.0,8.0,1.0
716764,543475,114.0,8.0,7.0,4.0,0.0
716765,642547,94.0,6.0,10.0,2.0,0.0
716766,641712,90.0,7.0,0.0,3.0,2.0
716767,615698,86.0,6.0,2.0,2.0,3.0
716769,673540,104.0,7.0,12.0,5.0,2.0
716770,680689,91.0,5.0,4.0,2.0,5.0
716771,663623,80.0,5.0,4.0,4.0,3.0
716772,453286,88.0,6.0,7.0,1.0,2.0
718700,668933,72.0,6.0,6.0,6.0,1.0
716741,686218,76.0,4.0,6.0,3.0,3.0
716743,605483,113.0,6.0,8.0,3.0,4.0
716744,680723,84.0,5.0,1.0,5.0,3.0
716745,607067,66.0,5.0,6.0,3.0,0.0
716746,686613,94.0,5.0,5.0,5.0,4.0
716747,677944,71.0,4.0,4.0,9.0,0.0
716748,621389,93.0,6.0,2.0,9.0,3.0
716749,605182,71.0,4.0,2.0,12.0,0.0
716750,679525,60.0,3.0,1.0,7.0,2.0
716751,656849,77.0,5.0,4.0,7.0,0.0
716752,656756,68.0,4.0,0.0,7.0,2.0
716753,671096,97.0,7.0,5.0,4.0,2.0
716754,671106,94.0,5.0,5.0,7.0,0.0
716755,621112,86.0,5.0,4.0,4.0,2.0
716760,592866,82.0,4.0,3.0,12.0,0.0
716725,676272,96.0,7.0,5.0,3.0,1.0
716728,607625,89.0,6.0,4.0,3.0,1.0
716729,675540,78.0,6.0,6.0,6.0,1.0
716730,502624,66.0,4.0,3.0,4.0,2.0
716731,666205,78.0,4.0,3.0,5.0,1.0
716732,668678,99.0,6.0,4.0,8.0,1.0
716733,668868,92.0,7.0,6.0,7.0,0.0
716734,656629,44.0,2.0,2.0,1.0,5.0
716735,664299,96.0,6.0,8.0,4.0,0.0
716736,489119,89.0,7.0,4.0,4.0,3.0
716737,592351,96.0,5.0,8.0,7.0,4.0
716738,686730,87.0,4.0,7.0,5.0,2.0
716739,664199,12.0,1.0,1.0,0.0,0.0
716740,680686,86.0,4.0,2.0,4.0,4.0
716742,656731,85.0,6.0,6.0,5.0,2.0
716681,666142,92.0,6.0,7.0,1.0,0.0
716713,670046,87.0,6.0,4.0,7.0,2.0
716718,682847,84.0,6.0,4.0,5.0,3.0
716719,608337,76.0,3.0,3.0,7.0,3.0
716720,448179,47.0,2.0,3.0,7.0,2.0
716721,518876,91.0,8.0,12.0,4.0,1.0
716722,650644,98.0,6.0,12.0,2.0,3.0
716723,657006,107.0,8.0,12.0,2.0,2.0
716724,571760,88.0,5.0,1.0,5.0,4.0
716726,665622,70.0,5.0,3.0,3.0,3.0
716727,622088,26.0,2.0,3.0,0.0,0.0
716702,694297,70.0,4.0,4.0,6.0,2.0
716703,658648,91.0,7.0,1.0,2.0,6.0
716704,663903,59.0,5.0,2.0,9.0,1.0
716705,543135,35.0,2.0,1.0,5.0,1.0
716706,672282,98.0,7.0,5.0,9.0,1.0
716707,686610,90.0,6.0,3.0,4.0,3.0
716708,543294,83.0,6.0,5.0,7.0,0.0
716709,647336,60.0,3.0,6.0,4.0,1.0
716710,666200,90.0,6.0,6.0,4.0,1.0
716711,543037,104.0,6.0,7.0,8.0,0.0
716712,683175,95.0,5.0,7.0,6.0,2.0
716714,656578,83.0,5.0,2.0,3.0,5.0
716715,571578,83.0,4.0,2.0,7.0,1.0
716716,621107,89.0,6.0,7.0,5.0,1.0
716717,676440,87.0,5.0,4.0,4.0,5.0
716687,453286,60.0,3.0,4.0,6.0,2.0
716688,543475,91.0,6.0,0.0,7.0,1.0
716689,675911,65.0,3.0,5.0,6.0,3.0
716690,663776,107.0,6.0,3.0,7.0,4.0
716691,608379,94.0,4.0,6.0,7.0,3.0
716692,605200,72.0,3.0,2.0,6.0,3.0
716693,680689,95.0,5.0,3.0,7.0,4.0
716694,657376,99.0,7.0,6.0,5.0,0.0
716695,608638,25.0,1.0,2.0,0.0,1.0
716696,607192,103.0,6.0,14.0,3.0,1.0
716697,681882,35.0,1.0,2.0,1.0,3.0
716698,676664,75.0,5.0,3.0,4.0,4.0
716699,696136,87.0,7.0,1.0,9.0,0.0
716700,668909,89.0,5.0,4.0,1.0,4.0
716701,672851,80.0,5.0,6.0,6.0,1.0
716680,608331,103.0,6.0,4.0,6.0,2.0
716682,666129,91.0,4.0,4.0,3.0,3.0
716683,641793,86.0,8.0,3.0,5.0,1.0
716684,646242,30.0,2.0,0.0,2.0,1.0
716685,665871,87.0,6.0,0.0,7.0,1.0
716686,607074,73.0,4.0,4.0,8.0,0.0
716665,656756,88.0,6.0,6.0,8.0,1.0
716666,572971,75.0,5.0,6.0,3.0,2.0
716667,656288,92.0,6.0,3.0,8.0,2.0
716668,690986,90.0,6.0,5.0,5.0,2.0
716669,686613,85.0,5.0,5.0,6.0,2.0
716670,622663,70.0,5.0,5.0,4.0,1.0
716671,671737,93.0,7.0,5.0,6.0,2.0
716672,656557,79.0,6.0,5.0,8.0,2.0
716673,579328,88.0,5.0,8.0,3.0,1.0
716674,693821,95.0,7.0,9.0,4.0,1.0
716675,681857,104.0,7.0,5.0,2.0,1.0
716676,669022,89.0,4.0,4.0,6.0,2.0
716677,671096,75.0,4.0,3.0,4.0,3.0
716678,592791,77.0,6.0,9.0,1.0,1.0
716679,650911,82.0,5.0,4.0,4.0,1.0
716649,664299,82.0,4.0,5.0,4.0,3.0
716650,542881,97.0,8.0,4.0,4.0,1.0
716651,689266,75.0,5.0,2.0,7.0,3.0
716653,605400,84.0,5.0,6.0,7.0,0.0
716654,628317,83.0,6.0,2.0,5.0,1.0
716655,686730,77.0,4.0,1.0,5.0,3.0
716656,650644,81.0,5.0,3.0,4.0,3.0
716657,543135,47.0,3.0,3.0,3.0,2.0
716658,669373,95.0,5.0,9.0,2.0,1.0
716659,650633,79.0,5.0,9.0,4.0,1.0
716660,657006,95.0,7.0,6.0,6.0,0.0
716661,592332,105.0,8.0,10.0,2.0,1.0
716662,663623,88.0,6.0,4.0,3.0,2.0
716663,657277,93.0,6.0,4.0,3.0,1.0
716664,519242,80.0,4.0,5.0,6.0,2.0
716633,670046,86.0,5.0,4.0,6.0,0.0
716634,676775,80.0,6.0,9.0,5.0,0.0
716637,592351,60.0,3.0,3.0,4.0,2.0
716638,543294,82.0,6.0,4.0,7.0,1.0
716639,641154,106.0,8.0,14.0,2.0,0.0
716640,641585,97.0,6.0,5.0,4.0,5.0
716641,621244,100.0,7.0,7.0,5.0,2.0
716642,668881,109.0,6.0,9.0,1.0,4.0
716643,624133,87.0,7.0,10.0,2.0,3.0
716644,642216,86.0,7.0,8.0,6.0,0.0
716645,621107,83.0,5.0,6.0,7.0,2.0
