game_pk,pitcher,np,ip,k,hits,bb
716647,642232,78.0,4.0,5.0,5.0,0.0
716648,669947,95.0,5.0,4.0,8.0,2.0
716652,680570,89.0,5.0,6.0,7.0,2.0
716590,657140,62.0,4.0,3.0,6.0,2.0
716622,658648,76.0,3.0,2.0,6.0,3.0
716623,672282,108.0,7.0,7.0,5.0,0.0
716624,695243,45.0,2.0,3.0,1.0,1.0
716625,696136,97.0,6.0,2.0,3.0,1.0
716626,666200,95.0,5.0,5.0,10.0,4.0
716627,605200,78.0,4.0,5.0,4.0,3.0
716629,607192,93.0,6.0,8.0,6.0,2.0
716630,641540,102.0,7.0,7.0,6.0,3.0
716632,668909,93.0,6.0,2.0,5.0,4.0
716635,571578,98.0,7.0,8.0,5.0,1.0
716636,641712,80.0,5.0,2.0,8.0,3.0
717664,450203,104.0,6.0,9.0,6.0,4.0
716606,663776,92.0,5.0,4.0,9.0,0.0
716608,608379,86.0,4.0,3.0,7.0,3.0
716609,665871,79.0,4.0,4.0,5.0,4.0
716610,608638,16.0,0.6699999999999999,0.0,1.0,0.0
716611,663903,79.0,6.0,2.0,9.0,2.0
716612,607074,93.0,5.0,9.0,4.0,4.0
716613,641793,85.0,7.0,8.0,5.0,0.0
716614,676664,83.0,6.0,3.0,5.0,2.0
716615,669194,84.0,5.0,3.0,7.0,2.0
716616,453286,73.0,6.0,2.0,3.0,1.0
716617,682227,92.0,5.0,4.0,7.0,2.0
716618,608331,87.0,5.0,6.0,4.0,2.0
716619,615698,86.0,6.0,2.0,5.0,3.0
716620,672851,93.0,5.0,4.0,8.0,5.0
716621,425794,94.0,5.0,3.0,7.0,3.0
716628,681190,60.0,4.0,3.0,3.0,1.0
716631,543475,82.0,6.0,3.0,7.0,0.0
716589,605483,91.0,6.0,8.0,1.0,1.0
716592,666129,91.0,6.0,7.0,4.0,2.0
716594,656756,97.0,7.0,3.0,4.0,1.0
716595,668678,90.0,6.0,4.0,8.0,2.0
716596,621112,69.0,3.0,2.0,4.0,3.0
716598,674444,31.0,2.0,4.0,2.0,0.0
716599,592791,84.0,5.0,5.0,7.0,1.0
716600,671131,90.0,4.0,2.0,10.0,1.0
716601,683175,82.0,5.0,3.0,4.0,4.0
716602,681806,29.0,2.0,1.0,1.0,0.0
716603,675911,110.0,7.0,9.0,4.0,2.0
716604,680723,93.0,6.0,7.0,2.0,3.0
716605,671106,88.0,5.0,5.0,5.0,3.0
716607,671737,80.0,5.0,7.0,4.0,3.0
716580,628317,105.0,7.0,8.0,4.0,1.0
716584,571882,27.0,1.0,1.0,2.0,0.0
716585,691587,85.0,5.0,7.0,5.0,0.0
716586,650644,87.0,5.0,8.0,4.0,1.0
716587,543135,73.0,4.0,3.0,3.0,3.0
716588,518876,98.0,5.0,7.0,6.0,4.0
716591,680686,88.0,7.0,10.0,5.0,0.0
716593,657376,88.0,6.0,3.0,7.0,3.0
716597,650633,87.0,5.0,8.0,6.0,1.0
716567,657006,83.0,6.0,5.0,7.0,2.0
716568,676272,91.0,6.0,7.0,6.0,2.0
716569,607625,95.0,6.0,7.0,5.0,1.0
716570,669373,91.0,7.0,9.0,3.0,0.0
716571,657277,104.0,8.0,6.0,4.0,0.0
716572,605400,97.0,5.0,1.0,7.0,1.0
716573,641927,93.0,5.0,6.0,5.0,0.0
716574,668881,98.0,6.0,6.0,4.0,1.0
716575,592351,73.0,4.0,3.0,7.0,2.0
716576,678394,101.0,6.0,10.0,4.0,1.0
716577,664299,81.0,5.0,6.0,5.0,1.0
716578,663623,102.0,5.0,6.0,3.0,5.0
716579,543037,93.0,5.0,4.0,6.0,3.0
716582,693821,92.0,5.0,6.0,9.0,0.0
716583,621107,84.0,7.0,8.0,1.0,0.0
716550,518397,16.0,0.6699999999999999,0.0,1.0,0.0
716552,477132,56.0,4.0,4.0,2.0,2.0
716554,687830,82.0,5.0,11.0,2.0,3.0
716555,671096,91.0,4.0,5.0,6.0,3.0
716556,641154,85.0,5.0,8.0,8.0,0.0
716557,624133,106.0,6.0,5.0,4.0,4.0
716558,543294,73.0,6.0,3.0,7.0,1.0
716559,592866,70.0,2.0,1.0,5.0,2.0
716560,641585,90.0,5.0,0.0,5.0,4.0
716561,607192,77.0,4.0,4.0,8.0,2.0
716562,641540,85.0,5.0,5.0,6.0,3.0
716563,596133,74.0,4.0,7.0,4.0,2.0
716564,663362,85.0,6.0,5.0,7.0,1.0
716565,694363,56.0,3.0,2.0,7.0,2.0
716566,519242,81.0,7.0,10.0,2.0,2.0
716581,676775,76.0,4.0,5.0,3.0,2.0
716536,696136,97.0,5.0,5.0,4.0,4.0
716537,571946,16.0,1.0,1.0,1.0,0.0
716538,607259,40.0,3.0,5.0,1.0,0.0
716540,640455,87.0,6.0,3.0,8.0,0.0
716541,592836,109.0,7.0,3.0,8.0,1.0
716542,543243,81.0,7.0,6.0,5.0,0.0
716543,571578,88.0,6.0,2.0,4.0,2.0
716544,622766,18.0,1.0,1.0,1.0,1.0
716545,682227,79.0,4.0,2.0,6.0,1.0
716546,450203,98.0,5.0,5.0,6.0,5.0
716547,664285,92.0,7.0,5.0,6.0,1.0
716548,601713,91.0,7.0,6.0,4.0,0.0
716549,674003,64.0,4.0,2.0,7.0,0.0
716551,607074,103.0,7.0,10.0,6.0,0.0
716553,641793,55.0,5.0,3.0,4.0,0.0
716526,621389,87.0,4.0,3.0,9.0,2.0
716527,693433,86.0,5.0,6.0,3.0,4.0
716528,593958,70.0,4.0,1.0,5.0,1.0
716529,615698,96.0,6.0,3.0,5.0,0.0
716530,607644,86.0,5.0,1.0,4.0,3.0
716531,642547,86.0,6.0,6.0,4.0,0.0
716532,554430,99.0,6.0,5.0,3.0,2.0
716533,676710,84.0,6.0,7.0,4.0,0.0
716534,657746,84.0,5.0,5.0,5.0,3.0
716535,676130,95.0,6.0,6.0,4.0,1.0
716539,605182,109.0,9.0,7.0,6.0,0.0
716510,622766,27.0,1.0,1.0,2.0,1.0
716511,502171,52.0,3.0,1.0,5.0,1.0
716512,622491,99.0,7.0,8.0,5.0,3.0
716514,502043,83.0,5.0,5.0,5.0,2.0
716515,656730,31.0,1.0,2.0,3.0,1.0
716516,663372,86.0,5.0,5.0,2.0,2.0
716517,671106,68.0,3.0,1.0,8.0,2.0
716518,663559,24.0,1.0,1.0,1.0,2.0
716519,656557,89.0,5.0,4.0,3.0,4.0
716520,579328,82.0,6.0,7.0,4.0,1.0
716521,650911,60.0,4.0,2.0,7.0,1.0
716522,628317,83.0,5.0,8.0,1.0,1.0
716523,664192,88.0,6.0,5.0,6.0,2.0
716524,663776,100.0,5.0,7.0,5.0,3.0
716525,570632,70.0,6.0,4.0,4.0,0.0
716494,681857,94.0,6.0,5.0,2.0,2.0
716495,605288,84.0,6.0,4.0,4.0,2.0
716497,656605,95.0,6.0,6.0,9.0,1.0
716499,657277,102.0,6.0,4.0,9.0,2.0
716500,502624,89.0,7.0,3.0,5.0,2.0
716501,672282,96.0,4.0,7.0,3.0,2.0
716502,592332,104.0,6.0,10.0,3.0,3.0
716503,673540,100.0,6.0,3.0,7.0,2.0
716504,669923,85.0,7.0,3.0,8.0,0.0
716505,608337,105.0,6.0,6.0,7.0,3.0
716506,641927,97.0,5.0,3.0,3.0,3.0
716507,678394,82.0,3.0,2.0,8.0,4.0
716508,680694,100.0,6.0,9.0,2.0,2.0
716509,605400,94.0,6.0,8.0,6.0,0.0
716513,656629,14.0,1.0,1.0,1.0,0.0
716484,690986,75.0,6.0,2.0,3.0,1.0
716488,669373,87.0,7.0,10.0,2.0,1.0
716489,680570,99.0,5.0,7.0,5.0,3.0
716490,656849,94.0,4.0,7.0,5.0,2.0
716491,489119,92.0,6.0,7.0,3.0,2.0
716492,621244,99.0,6.0,6.0,7.0,0.0
716493,670912,93.0,6.0,5.0,4.0,5.0
716496,608331,96.0,6.0,7.0,3.0,1.0
716498,656288,109.0,5.0,7.0,3.0,3.0
716472,687830,89.0,5.0,4.0,4.0,3.0
716473,666142,93.0,6.0,5.0,3.0,4.0
716474,640455,85.0,7.0,2.0,3.0,0.0
716475,660761,39.0,2.0,3.0,2.0,2.0
716476,641712,84.0,6.0,2.0,9.0,1.0
716477,682243,75.0,5.0,2.0,6.0,1.0
716478,657053,92.0,7.0,2.0,5.0,2.0
716479,605135,88.0,7.0,8.0,6.0,0.0
716480,694297,81.0,5.0,8.0,8.0,0.0
716481,656731,99.0,6.0,6.0,5.0,1.0
716482,669203,97.0,5.0,6.0,2.0,2.0
716483,665152,91.0,4.0,3.0,7.0,2.0
716485,450203,24.0,1.0,1.0,0.0,2.0
716486,663562,93.0,5.0,4.0,4.0,3.0
716487,656578,34.0,1.0,2.0,0.0,2.0
716455,543475,82.0,5.0,3.0,2.0,2.0
716456,605154,20.0,2.0,1.0,1.0,1.0
716457,663765,78.0,4.0,1.0,4.0,2.0
716460,605540,87.0,5.0,6.0,6.0,2.0
716461,669302,94.0,6.0,2.0,5.0,3.0
716462,663559,57.0,2.0,1.0,9.0,1.0
716463,547943,89.0,5.0,2.0,7.0,3.0
716464,607644,96.0,8.0,4.0,1.0,1.0
716465,670046,91.0,5.0,5.0,5.0,2.0
716466,500779,103.0,6.0,10.0,8.0,0.0
716468,656302,108.0,7.0,11.0,6.0,0.0
716469,623167,92.0,5.0,1.0,5.0,2.0
716470,622766,20.0,2.0,1.0,0.0,1.0
716439,676254,11.0,1.0,2.0,0.0,0.0
716442,593958,100.0,7.0,5.0,5.0,4.0
716444,680723,80.0,4.0,4.0,11.0,1.0
716445,681806,41.0,2.0,1.0,2.0,1.0
716446,693433,81.0,4.0,6.0,5.0,2.0
716447,642547,70.0,3.0,4.0,9.0,0.0
716448,674444,24.0,1.0,0.0,3.0,0.0
716449,621389,89.0,6.0,5.0,6.0,3.0
716450,502043,95.0,8.0,4.0,5.0,1.0
716451,682990,92.0,6.0,4.0,2.0,5.0
716452,579328,73.0,4.0,7.0,9.0,0.0
716453,605182,87.0,6.0,0.0,5.0,0.0
716454,676130,86.0,4.0,5.0,4.0,2.0
716458,668678,91.0,6.0,8.0,3.0,2.0
716459,642216,89.0,5.0,6.0,7.0,2.0
716467,675911,95.0,6.0,4.0,7.0,1.0
716436,434378,96.0,9.0,8.0,3.0,1.0
716440,592351,81.0,6.0,7.0,5.0,0.0
716441,605483,100.0,6.0,7.0,4.0,2.0
716471,518876,96.0,5.0,5.0,4.0,2.0
716421,621112,77.0,3.0,3.0,4.0,4.0
716422,674003,73.0,5.0,3.0,7.0,0.0
716423,571945,101.0,7.0,5.0,5.0,2.0
716424,676272,91.0,7.0,9.0,7.0,0.0
716425,664299,91.0,5.0,6.0,3.0,3.0
716427,605200,73.0,3.0,3.0,8.0,1.0
716428,621107,71.0,5.0,4.0,5.0,0.0
716429,657006,90.0,6.0,6.0,6.0,1.0
716431,650633,98.0,6.0,5.0,1.0,5.0
716432,656605,92.0,6.0,6.0,3.0,2.0
716433,425844,75.0,5.0,5.0,1.0,1.0
716434,680686,98.0,6.0,7.0,5.0,2.0
716435,668881,70.0,4.0,3.0,8.0,1.0
716437,607625,123.0,9.0,7.0,3.0,3.0
716438,657571,18.0,1.0,0.0,3.0,1.0
716406,686218,84.0,6.0,10.0,5.0,0.0
716407,664285,83.0,4.0,7.0,5.0,5.0
716408,668868,91.0,6.0,5.0,5.0,1.0
716410,683155,75.0,6.0,5.0,6.0,1.0
716411,666129,77.0,4.0,2.0,3.0,2.0
716412,592791,82.0,7.0,3.0,3.0,1.0
716413,543037,105.0,9.0,5.0,2.0,0.0
716414,680742,29.0,2.0,2.0,3.0,0.0
716415,670912,91.0,5.0,6.0,7.0,2.0
716416,571578,90.0,5.0,2.0,6.0,4.0
716417,694297,87.0,6.0,8.0,5.0,0.0
716418,671096,45.0,3.0,1.0,8.0,0.0
716419,607192,70.0,5.0,9.0,2.0,1.0
716420,641540,87.0,7.0,7.0,3.0,1.0
716426,663362,82.0,6.0,2.0,5.0,2.0
716430,456501,73.0,5.0,4.0,4.0,1.0
716396,641712,84.0,6.0,3.0,7.0,3.0
716397,656756,94.0,6.0,5.0,5.0,2.0
716399,573186,38.0,2.0,2.0,4.0,0.0
716400,665622,93.0,6.0,4.0,3.0,3.0
716401,666142,96.0,7.0,8.0,5.0,4.0
716402,519242,69.0,5.0,2.0,3.0,1.0
716403,596133,77.0,4.0,6.0,6.0,1.0
716404,666200,100.0,8.0,10.0,4.0,1.0
716405,642232,72.0,4.0,2.0,11.0,1.0
716409,682847,86.0,5.0,4.0,4.0,2.0
716443,686826,38.0,3.0,1.0,1.0,1.0
716379,543135,80.0,4.0,5.0,5.0,2.0
716382,458681,85.0,6.0,4.0,2.0,4.0
716384,664353,70.0,6.0,2.0,2.0,3.0
716385,543294,73.0,5.0,2.0,5.0,3.0
716386,686610,94.0,5.0,3.0,7.0,3.0
716387,657746,91.0,5.0,6.0,8.0,1.0
716388,682227,82.0,6.0,2.0,5.0,2.0
716389,607074,35.0,0.33999999999999997,0.0,6.0,2.0
716390,601713,87.0,7.0,10.0,2.0,1.0
716391,607259,76.0,5.0,8.0,2.0,2.0
716392,650644,40.0,2.0,3.0,2.0,2.0
716394,592866,75.0,4.0,4.0,7.0,2.0
716395,615698,101.0,5.0,3.0,8.0,1.0
716398,665795,67.0,4.0,3.0,6.0,3.0
716366,571760,85.0,5.0,2.0,5.0,1.0
716368,641941,15.0,1.0,0.0,0.0,0.0
716369,672851,88.0,5.0,5.0,6.0,2.0
716370,434378,94.0,5.0,5.0,2.0,3.0
716371,671212,88.0,7.0,6.0,2.0,2.0
716372,683175,12.0,0.33999999999999997,0.0,0.0,3.0
716373,696136,44.0,2.0,1.0,6.0,1.0
716374,608379,87.0,7.0,7.0,3.0,1.0
716375,657376,64.0,4.0,3.0,8.0,0.0
716376,592836,106.0,7.0,3.0,4.0,4.0
716377,676710,76.0,6.0,7.0,1.0,0.0
716378,608638,12.0,0.6699999999999999,0.0,1.0,0.0
716380,663474,77.0,5.0,1.0,3.0,3.0
716381,477132,83.0,6.0,5.0,5.0,2.0
716383,542888,23.0,1.0,0.0,0.0,2.0
716393,674681,85.0,4.0,4.0,8.0,0.0
716352,650633,71.0,4.0,1.0,8.0,0.0
716353,668881,101.0,5.0,6.0,9.0,1.0
716354,671131,92.0,5.0,4.0,5.0,2.0
716355,621381,13.0,1.0,2.0,0.0,0.0
716356,658648,81.0,5.0,7.0,3.0,0.0
716357,682052,88.0,6.0,4.0,8.0,2.0
716358,664299,80.0,6.0,4.0,3.0,2.0
716359,641927,96.0,7.0,9.0,2.0,0.0
716360,641540,54.0,4.0,4.0,4.0,1.0
716361,608337,106.0,5.0,4.0,7.0,4.0
716362,677960,99.0,6.0,5.0,2.0,3.0
716363,676272,57.0,4.0,4.0,1.0,1.0
716364,592767,28.0,0.6699999999999999,0.0,2.0,3.0
716365,676664,65.0,4.0,4.0,4.0,1.0
716367,656557,87.0,6.0,6.0,1.0,3.0
